fiscal_year,SOAL,_FREQ_
1314,E01000684,2147
1314,E01000685,1838
1314,E01000686,1865
1314,E01000687,1939
1314,E01000688,1505
1314,E01000689,1651
1314,E01000690,1427
1314,E01000691,1516
1314,E01000692,1394
1314,E01000693,1604
1314,E01000694,1864
1314,E01000695,1343
1314,E01000696,1579
1314,E01000697,1747
1314,E01000698,1431
1314,E01000699,1579
1314,E01000700,1560
1314,E01000701,1383
1314,E01000702,1198
1314,E01000703,1640
1314,E01000704,1508
1314,E01000705,1401
1314,E01000706,1407
1314,E01000707,1256
1314,E01000708,1496
1314,E01000709,1695
1314,E01000710,1535
1314,E01000711,1807
1314,E01000712,1540
1314,E01000713,1709
1314,E01000714,1656
1314,E01000715,1725
1314,E01000716,1591
1314,E01000717,1516
1314,E01000718,1925
1314,E01000719,2001
1314,E01000720,1593
1314,E01000721,1580
1314,E01000722,1742
1314,E01000723,1644
1314,E01000724,1800
1314,E01000725,1624
1314,E01000726,1361
1314,E01000727,1704
1314,E01000728,1741
1314,E01000729,1769
1314,E01000730,1786
1314,E01000731,1378
1314,E01000732,1529
1314,E01000733,1638
1314,E01000734,1433
1314,E01000735,1748
1314,E01000736,1642
1314,E01000737,1599
1314,E01000738,1809
1314,E01000739,1825
1314,E01000740,1831
1314,E01000741,1596
1314,E01000742,1792
1314,E01000743,1902
1314,E01000744,1892
1314,E01000745,1580
1314,E01000746,2119
1314,E01000747,2109
1314,E01000748,1793
1314,E01000749,2009
1314,E01000750,2073
1314,E01000751,2099
1314,E01000752,2157
1314,E01000753,2231
1314,E01000754,1830
1314,E01000755,1742
1314,E01000756,1775
1314,E01000757,1578
1314,E01000758,1630
1314,E01000759,1572
1314,E01000760,1525
1314,E01000761,1494
1314,E01000762,1704
1314,E01000763,1590
1314,E01000764,1736
1314,E01000765,1761
1314,E01000766,1549
1314,E01000767,1579
1314,E01000768,1447
1314,E01000769,1546
1314,E01000770,1644
1314,E01000771,1860
1314,E01000772,1829
1314,E01000773,1664
1314,E01000774,1643
1314,E01000775,1966
1314,E01000776,1767
1314,E01000777,1703
1314,E01000778,1666
1314,E01000779,1661
1314,E01000780,1463
1314,E01000781,1647
1314,E01000782,1933
1314,E01000783,1629
1314,E01000784,1613
1314,E01000785,1529
1314,E01000786,2027
1314,E01000787,2061
1314,E01000788,1643
1314,E01000789,1682
1314,E01000790,1981
1314,E01000791,1783
1314,E01000792,1758
1314,E01000793,1974
1314,E01000794,1959
1314,E01000795,1825
1314,E01000796,1420
1314,E01000797,1527
1314,E01000798,1493
1314,E01000799,1603
1314,E01000800,1497
1314,E01000801,1722
1314,E01000802,1694
1314,E01000803,1777
1314,E01000804,1643
1314,E01000805,1697
1314,E01000806,1616
1314,E01000807,1377
1314,E01000808,1581
1314,E01000809,1631
1314,E01000810,1894
1314,E01000811,1285
1314,E01000812,1587
1314,E01000813,1651
1314,E01000814,1179
1314,E01000815,1363
1314,E01000816,1767
1314,E01000817,1466
1314,E01000818,1605
1314,E01000819,1687
1314,E01000820,1436
1314,E01000821,1721
1314,E01000822,1308
1314,E01000823,1325
1314,E01000824,1081
1314,E01000825,1364
1314,E01000826,1672
1314,E01000827,1812
1314,E01000828,1598
1314,E01000829,1519
1314,E01000830,1289
1314,E01000831,1671
1314,E01000832,1553
1314,E01000833,1092
1314,E01000834,1181
1314,E01000835,1507
1314,E01000836,1324
1314,E01000837,1660
1314,E01000838,1454
1314,E01000839,1310
1314,E01000840,2129
1314,E01000841,1691
1314,E01000842,1789
1314,E01000843,2292
1314,E01000844,1943
1314,E01000845,2241
1314,E01000846,2548
1314,E01000847,2674
1314,E01000848,1931
1314,E01000849,2079
1314,E01000850,1831
1314,E01000851,1241
1314,E01000852,1378
1314,E01000853,3022
1314,E01000854,1750
1314,E01000855,1748
1314,E01000856,2673
1314,E01000857,2240
1314,E01000858,2932
1314,E01000859,2024
1314,E01000860,2266
1314,E01000861,2403
1314,E01000862,1988
1314,E01000863,1764
1314,E01000864,1903
1314,E01000865,1815
1314,E01000866,2959
1314,E01000867,2322
1314,E01000868,2470
1314,E01000869,2412
1314,E01000870,2731
1314,E01000871,2419
1314,E01000872,2858
1314,E01000873,1685
1314,E01000874,2059
1314,E01000875,2069
1314,E01000876,3032
1314,E01000877,1982
1314,E01000878,1528
1314,E01000879,1594
1314,E01000880,1335
1314,E01000881,1649
1314,E01000882,1771
1314,E01000883,1676
1314,E01000884,1205
1314,E01000885,1482
1314,E01000886,2188
1314,E01000887,2357
1314,E01000888,2467
1314,E01000889,3131
1314,E01000890,3903
1314,E01000891,2632
1314,E01000892,3071
1314,E01000893,2340
1314,E01000894,1598
1314,E01000895,2396
1314,E01000896,2026
1314,E01000897,1551
1314,E01000898,2783
1314,E01000899,1718
1314,E01000900,2862
1314,E01000901,2937
1314,E01000902,2758
1314,E01000903,2408
1314,E01000904,3349
1314,E01000905,3830
1314,E01000906,2153
1314,E01000907,2281
1314,E01000908,2831
1314,E01000909,2666
1314,E01000910,2259
1314,E01000911,2487
1314,E01000912,2885
1314,E01000913,1777
1314,E01000914,2093
1314,E01000915,2258
1314,E01000916,2214
1314,E01000917,2716
1314,E01000918,2157
1314,E01000919,2082
1314,E01000920,2248
1314,E01000921,2375
1314,E01000922,2521
1314,E01000923,2178
1314,E01000924,2191
1314,E01000925,2291
1314,E01000926,1715
1314,E01000927,2244
1314,E01000928,2437
1314,E01000929,2414
1314,E01000930,3302
1314,E01000931,3232
1314,E01000932,2450
1314,E01000933,2721
1314,E01000934,2883
1314,E01000935,2841
1314,E01000936,1749
1314,E01000937,1040
1314,E01000938,1909
1314,E01000939,1657
1314,E01000940,1421
1314,E01000941,2007
1314,E01000942,1216
1314,E01000943,1163
1314,E01000944,2209
1314,E01000945,1987
1314,E01000946,1859
1314,E01000947,2046
1314,E01000948,2594
1314,E01000949,2695
1314,E01000950,2318
1314,E01000951,2320
1314,E01000952,2831
1314,E01000953,3463
1314,E01000954,2931
1314,E01000955,2270
1314,E01000956,2562
1314,E01000957,2405
1314,E01000958,3051
1314,E01000959,2505
1314,E01000960,2206
1314,E01000961,2754
1314,E01000962,1997
1314,E01000963,1962
1314,E01000964,2580
1314,E01000965,2254
1314,E01000966,2037
1314,E01000967,1361
1314,E01000968,1827
1314,E01000969,2130
1314,E01000970,1788
1314,E01000971,1800
1314,E01000972,3320
1314,E01000973,2497
1314,E01000974,2377
1314,E01000975,1674
1314,E01000976,2060
1314,E01000977,2418
1314,E01000978,1681
1314,E01000979,1993
1314,E01000980,1832
1314,E01000981,1679
1314,E01000982,1715
1314,E01000983,2053
1314,E01000984,2270
1314,E01000985,1713
1314,E01000986,2087
1314,E01000987,1845
1314,E01000988,2110
1314,E01000989,2042
1314,E01000990,2045
1314,E01000991,2120
1314,E01000992,2374
1314,E01000993,1723
1314,E01000994,1830
1314,E01000995,2240
1314,E01000996,1586
1314,E01000997,2041
1314,E01000998,1831
1314,E01000999,1907
1314,E01001000,2063
1314,E01001001,1467
1314,E01001002,1668
1314,E01001003,1910
1314,E01001004,2529
1314,E01001005,1826
1314,E01001006,1844
1314,E01001007,2005
1314,E01001008,1918
1314,E01001009,2059
1314,E01001010,2116
1314,E01001011,2133
1314,E01001012,2223
1314,E01001013,2831
1314,E01001014,3584
1314,E01001015,1903
1314,E01001016,2554
1314,E01001017,1823
1314,E01001018,2337
1314,E01001019,2053
1314,E01001020,2132
1314,E01001021,1861
1314,E01001022,2128
1314,E01001023,1783
1314,E01001024,1703
1314,E01001025,1460
1314,E01001026,2124
1314,E01001027,2023
1314,E01001028,2570
1314,E01001029,1962
1314,E01001030,1913
1314,E01001031,2017
1314,E01001032,1796
1314,E01001033,2050
1314,E01001034,1558
1314,E01001035,2183
1314,E01001036,1699
1314,E01001037,1704
1314,E01001038,1982
1314,E01001039,1658
1314,E01001040,1926
1314,E01001041,2050
1314,E01001042,2061
1314,E01001043,2729
1314,E01001044,2435
1314,E01001045,2176
1314,E01001046,1980
1314,E01001047,1779
1314,E01001048,2360
1314,E01001049,1844
1314,E01001050,2500
1314,E01001051,2040
1314,E01001052,1598
1314,E01001053,2028
1314,E01001054,2126
1314,E01001055,1945
1314,E01001056,1932
1314,E01001057,1809
1314,E01001058,1930
1314,E01001059,1903
1314,E01001060,1842
1314,E01001061,1751
1314,E01001062,2006
1314,E01001063,1717
1314,E01001064,1914
1314,E01001065,1858
1314,E01001066,1733
1314,E01001067,2202
1314,E01001068,2089
1314,E01001069,1645
1314,E01001070,2526
1314,E01001071,1908
1314,E01001072,1352
1314,E01001073,1669
1314,E01001074,2577
1314,E01001075,1905
1314,E01001076,1910
1314,E01001077,1900
1314,E01001078,1589
1314,E01001079,2043
1314,E01001080,2127
1314,E01001081,1827
1314,E01001082,1857
1314,E01001083,2533
1314,E01001084,2833
1314,E01001085,2492
1314,E01001086,2655
1314,E01001087,3063
1314,E01001088,2351
1314,E01001089,2643
1314,E01001090,2843
1314,E01001091,2618
1314,E01001092,2449
1314,E01001093,2214
1314,E01001094,1998
1314,E01001095,1556
1314,E01001096,1752
1314,E01001097,2760
1314,E01001098,1717
1314,E01001099,1931
1314,E01001100,1863
1314,E01001101,1556
1314,E01001102,2213
1314,E01001103,2232
1314,E01001104,1950
1314,E01001105,2099
1314,E01001106,1853
1314,E01001107,1854
1314,E01001108,1937
1314,E01001109,2560
1314,E01001110,2352
1314,E01001111,1988
1314,E01001112,2211
1314,E01001113,2002
1314,E01001114,1716
1314,E01001115,2544
1314,E01001116,1870
1314,E01001117,3211
1314,E01001118,2719
1314,E01001119,1543
1314,E01001120,1790
1314,E01001121,1782
1314,E01001122,1521
1314,E01001123,2017
1314,E01001124,2090
1314,E01001125,2339
1314,E01001126,1853
1314,E01001127,1769
1314,E01001128,1640
1314,E01001129,1719
1314,E01001130,1606
1314,E01001131,1984
1314,E01001132,2431
1314,E01001133,2387
1314,E01001134,1866
1314,E01001135,1994
1314,E01001136,2201
1314,E01001137,1974
1314,E01001138,1752
1314,E01001139,2101
1314,E01001140,1818
1314,E01001141,1557
1314,E01001142,2345
1314,E01001143,2614
1314,E01001144,2067
1314,E01001145,2162
1314,E01001146,2029
1314,E01001147,2027
1314,E01001148,2081
1314,E01001149,1740
1314,E01001150,2281
1314,E01001151,2351
1314,E01001152,2725
1314,E01001153,2097
1314,E01001154,2523
1314,E01001155,2633
1314,E01001156,2251
1314,E01001157,2275
1314,E01001158,1752
1314,E01001159,2173
1314,E01001160,2647
1314,E01001161,2816
1314,E01001162,2154
1314,E01001163,2273
1314,E01001164,1862
1314,E01001165,1781
1314,E01001166,2273
1314,E01001167,2827
1314,E01001168,2118
1314,E01001169,2161
1314,E01001170,2950
1314,E01001171,1925
1314,E01001172,2200
1314,E01001173,3202
1314,E01001174,2115
1314,E01001175,2163
1314,E01001176,2215
1314,E01001177,2147
1314,E01001178,1934
1314,E01001179,2069
1314,E01001180,2097
1314,E01001181,2388
1314,E01001182,1903
1314,E01001183,2176
1314,E01001184,1972
1314,E01001185,2075
1314,E01001186,2479
1314,E01001187,2170
1314,E01001188,2361
1314,E01001189,1354
1314,E01001190,1966
1314,E01001191,2516
1314,E01001192,1832
1314,E01001193,2088
1314,E01001194,2138
1314,E01001195,2280
1314,E01001196,3480
1314,E01001197,2372
1314,E01001198,2142
1314,E01001199,2333
1314,E01001200,2178
1314,E01001201,2330
1314,E01001202,3744
1314,E01001203,2630
1314,E01001204,1905
1314,E01001205,2136
1314,E01001206,2041
1314,E01001207,2129
1314,E01001208,1877
1314,E01001209,1983
1314,E01001210,2747
1314,E01001211,2322
1314,E01001212,2955
1314,E01001213,2608
1314,E01001214,2259
1314,E01001215,2888
1314,E01001216,2341
1314,E01001217,1853
1314,E01001218,2946
1314,E01001219,2456
1314,E01001220,1949
1314,E01001221,2695
1314,E01001222,3151
1314,E01001223,1751
1314,E01001224,1946
1314,E01001225,2889
1314,E01001226,2032
1314,E01001227,1715
1314,E01001228,2191
1314,E01001229,2333
1314,E01001230,1969
1314,E01001231,2421
1314,E01001232,2127
1314,E01001233,2015
1314,E01001234,2134
1314,E01001235,1965
1314,E01001236,2273
1314,E01001237,1818
1314,E01001238,3469
1314,E01001239,2200
1314,E01001240,2256
1314,E01001241,2048
1314,E01001242,2774
1314,E01001243,2960
1314,E01001244,3394
1314,E01001245,2534
1314,E01001246,1878
1314,E01001247,2592
1314,E01001248,2149
1314,E01001249,3295
1314,E01001250,3510
1314,E01001251,2301
1314,E01001252,2971
1314,E01001253,2228
1314,E01001254,2261
1314,E01001255,1970
1314,E01001256,4480
1314,E01001257,2469
1314,E01001258,2156
1314,E01001259,1894
1314,E01001260,2799
1314,E01001261,3067
1314,E01001262,2160
1314,E01001263,2163
1314,E01001264,2453
1314,E01001265,2183
1314,E01001266,2263
1314,E01001267,3041
1314,E01001268,2751
