fiscal_year,SOAL,_FREQ_
1011,E01000696,417
1011,E01000697,430
1011,E01000698,365
1011,E01000699,358
1011,E01000700,399
1011,E01000701,418
1011,E01000702,357
1011,E01000703,429
1011,E01000704,365
1011,E01000705,293
1011,E01000706,437
1011,E01000707,331
1011,E01000708,407
1011,E01000709,487
1011,E01000710,427
1011,E01000711,472
1011,E01000712,357
1011,E01000713,391
1011,E01000714,429
1011,E01000715,420
1011,E01000716,382
1011,E01000717,346
1011,E01000718,613
1011,E01000719,496
1011,E01000720,469
1011,E01000721,430
1011,E01000722,461
1011,E01000723,422
1011,E01000724,499
1011,E01000725,573
1011,E01000726,383
1011,E01000727,420
1011,E01000728,505
1011,E01000729,681
1011,E01000730,575
1011,E01000731,402
1011,E01000732,485
1011,E01000733,592
1011,E01000734,375
1011,E01000735,452
1011,E01000736,482
1011,E01000737,557
1011,E01000738,653
1011,E01000739,501
1011,E01000740,402
1011,E01000741,415
1011,E01000742,412
1011,E01000743,637
1011,E01000744,469
1011,E01000745,361
1011,E01000746,485
1011,E01000747,522
1011,E01000748,466
1011,E01000749,623
1011,E01000750,591
1011,E01000751,494
1011,E01000752,586
1011,E01000753,519
1011,E01000754,534
1011,E01000755,497
1011,E01000756,433
1011,E01000757,370
1011,E01000758,444
1011,E01000759,370
1011,E01000760,433
1011,E01000761,372
1011,E01000762,583
1011,E01000763,420
1011,E01000764,483
1011,E01000765,510
1011,E01000766,375
1011,E01000767,419
1011,E01000768,378
1011,E01000769,449
1011,E01000770,368
1011,E01000771,424
1011,E01000772,472
1011,E01000773,445
1011,E01000774,441
1011,E01000775,464
1011,E01000776,498
1011,E01000777,400
1011,E01000778,468
1011,E01000779,426
1011,E01000780,359
1011,E01000781,494
1011,E01000782,523
1011,E01000783,450
1011,E01000784,427
1011,E01000785,442
1011,E01000786,548
1011,E01000787,521
1011,E01000788,465
1011,E01000789,485
1011,E01000790,531
1011,E01000791,498
1011,E01000792,602
1011,E01000793,620
1011,E01000794,634
1011,E01000795,559
1011,E01000796,457
1011,E01000797,372
1011,E01000798,402
1011,E01000799,426
1011,E01000800,413
1011,E01000801,538
1011,E01000802,453
1011,E01000803,350
1011,E01000804,528
1011,E01000805,460
1011,E01000806,498
1011,E01000807,333
1011,E01000808,433
1011,E01000809,411
1011,E01000810,420
1011,E01000811,403
1011,E01000812,388
1011,E01000813,495
1011,E01000814,319
1011,E01000815,327
1011,E01000816,472
1011,E01000817,405
1011,E01000818,322
1011,E01000819,720
1011,E01000820,413
1011,E01000821,474
1011,E01000822,443
1011,E01000823,369
1011,E01000824,329
1011,E01000825,453
1011,E01000826,486
1011,E01000827,447
1011,E01000828,453
1011,E01000829,484
1011,E01000830,299
1011,E01000831,623
1011,E01000832,367
1011,E01000833,279
1011,E01000834,302
1011,E01000835,456
1011,E01000836,332
1011,E01000837,435
1011,E01000838,486
1011,E01000839,329
1011,E01000840,557
1011,E01000841,403
1011,E01000842,282
1011,E01000843,343
1011,E01000844,325
1011,E01000845,417
1011,E01000846,413
1011,E01000847,381
1011,E01000848,546
1011,E01000849,278
1011,E01000850,349
1011,E01000851,228
1011,E01000852,283
1011,E01000853,446
1011,E01000854,919
1011,E01000855,312
1011,E01000856,794
1011,E01000857,523
1011,E01000858,733
1011,E01000859,404
1011,E01000860,493
1011,E01000861,345
1011,E01000862,410
1011,E01000863,279
1011,E01000864,369
1011,E01000865,213
1011,E01000866,528
1011,E01000867,446
1011,E01000868,480
1011,E01000869,602
1011,E01000870,368
1011,E01000871,291
1011,E01000872,542
1011,E01000873,324
1011,E01000874,271
1011,E01000875,279
1011,E01000876,491
1011,E01000877,287
1011,E01000878,225
1011,E01000879,220
1011,E01000880,399
1011,E01000881,391
1011,E01000882,234
1011,E01000883,203
1011,E01000884,168
1011,E01000885,272
1011,E01000886,381
1011,E01000887,325
1011,E01000888,356
1011,E01000889,816
1011,E01000890,638
1011,E01000891,641
1011,E01000892,392
1011,E01000893,450
1011,E01000894,194
1011,E01000895,478
1011,E01000896,267
1011,E01000897,256
1011,E01000898,721
1011,E01000899,270
1011,E01000900,541
1011,E01000901,740
1011,E01000902,448
1011,E01000903,446
1011,E01000904,681
1011,E01000905,745
1011,E01000906,328
1011,E01000907,460
1011,E01000908,474
1011,E01000909,380
1011,E01000910,308
1011,E01000911,471
1011,E01000912,585
1011,E01000913,433
1011,E01000914,326
1011,E01000915,490
1011,E01000916,702
1011,E01000917,715
1011,E01000918,739
1011,E01000919,415
1011,E01000920,631
1011,E01000921,609
1011,E01000922,476
1011,E01000923,443
1011,E01000924,467
1011,E01000925,580
1011,E01000926,379
1011,E01000927,395
1011,E01000928,555
1011,E01000929,533
1011,E01000930,605
1011,E01000931,474
1011,E01000932,376
1011,E01000933,576
1011,E01000934,655
1011,E01000935,472
1011,E01000936,302
1011,E01000937,277
1011,E01000938,462
1011,E01000939,405
1011,E01000940,276
1011,E01000941,393
1011,E01000942,423
1011,E01000943,264
1011,E01000944,327
1011,E01000945,628
1011,E01000946,537
1011,E01000947,524
1011,E01000948,442
1011,E01000949,526
1011,E01000950,415
1011,E01000951,407
1011,E01000952,454
1011,E01000953,610
1011,E01000954,601
1011,E01000955,582
1011,E01000956,877
1011,E01000957,563
1011,E01000958,671
1011,E01000959,472
1011,E01000960,394
1011,E01000961,400
1011,E01000962,269
1011,E01000963,461
1011,E01000964,422
1011,E01000965,340
1011,E01000966,283
1011,E01000967,382
1011,E01000968,566
1011,E01000969,368
1011,E01000970,233
1011,E01000971,311
1011,E01000972,548
1011,E01000973,539
1011,E01000974,513
1011,E01000975,363
1011,E01000976,407
1011,E01000977,449
1011,E01000978,335
1011,E01000979,410
1011,E01000980,363
1011,E01000981,347
1011,E01000982,430
1011,E01000983,386
1011,E01000984,533
1011,E01000985,383
1011,E01000986,498
1011,E01000987,369
1011,E01000988,447
1011,E01000989,618
1011,E01000990,429
1011,E01000991,430
1011,E01000992,498
1011,E01000993,358
1011,E01000994,321
1011,E01000995,569
1011,E01000996,303
1011,E01000997,367
1011,E01000998,312
1011,E01000999,361
1011,E01001000,435
1011,E01001001,332
1011,E01001002,343
1011,E01001003,527
1011,E01001004,530
1011,E01001005,369
