fiscal_year,SOAL,_FREQ_
1112,E01000289,3928
1112,E01000290,3948
1112,E01000291,3662
1112,E01000292,3622
1112,E01000293,4006
1112,E01000294,4152
1112,E01000295,3481
1112,E01000296,3824
1112,E01000297,2754
1112,E01000298,3721
1112,E01000299,3640
1112,E01000300,3625
1112,E01000301,3658
1112,E01000302,4312
1112,E01000303,3834
1112,E01000304,3097
1112,E01000305,4212
1112,E01000306,3668
1112,E01000307,3687
1112,E01000308,3807
1112,E01000309,3409
1112,E01000310,4585
1112,E01000311,3062
1112,E01000312,3205
1112,E01000313,4041
1112,E01000314,3878
1112,E01000315,4315
1112,E01000316,4739
1112,E01000317,3648
1112,E01000318,4088
1112,E01000319,3081
1112,E01000320,3783
1112,E01000321,3660
1112,E01000322,4188
1112,E01000323,5184
1112,E01000324,3973
1112,E01000325,2811
1112,E01000326,2049
1112,E01000327,2809
1112,E01000328,2662
1112,E01000329,2522
1112,E01000330,3314
1112,E01000331,3198
1112,E01000332,2906
1112,E01000333,2994
1112,E01000334,2916
1112,E01000335,2890
1112,E01000336,2972
1112,E01000337,2603
1112,E01000338,2538
1112,E01000339,3108
1112,E01000340,3093
1112,E01000341,2765
1112,E01000342,2648
1112,E01000343,2345
1112,E01000344,3184
1112,E01000345,2193
1112,E01000346,2548
1112,E01000347,2461
1112,E01000348,2333
1112,E01000349,3181
1112,E01000350,2300
1112,E01000351,2575
1112,E01000352,2751
1112,E01000353,3180
1112,E01000354,2958
1112,E01000355,3112
1112,E01000356,2987
1112,E01000357,2265
1112,E01000358,2815
1112,E01000359,2142
1112,E01000360,2779
1112,E01000361,2355
1112,E01000362,2989
1112,E01000363,2708
1112,E01000364,2984
1112,E01000365,3016
1112,E01000366,2813
1112,E01000367,2520
1112,E01000368,2805
1112,E01000369,3090
1112,E01000370,2866
1112,E01000371,2581
1112,E01000372,3260
1112,E01000373,2011
1112,E01000374,2963
1112,E01000375,2743
1112,E01000376,2587
1112,E01000377,2488
1112,E01000378,3829
1112,E01000379,2777
1112,E01000380,2713
1112,E01000381,3197
1112,E01000382,2940
1112,E01000383,3243
1112,E01000384,3236
1112,E01000385,3201
1112,E01000386,3115
1112,E01000387,2872
1112,E01000388,2916
1112,E01000389,2910
1112,E01000390,2359
1112,E01000391,3077
1112,E01000392,2745
1112,E01000393,2743
1112,E01000394,2365
1112,E01000395,2086
1112,E01000396,1889
1112,E01000397,3360
1112,E01000398,2694
1112,E01000399,2339
1112,E01000400,2615
