fiscal_year,SOAL,_FREQ_
1213,E01000534,1066
1213,E01000535,1269
1213,E01000536,730
1213,E01000537,504
1213,E01000538,564
1213,E01000539,526
1213,E01000540,571
1213,E01000541,707
1213,E01000542,687
1213,E01000543,607
1213,E01000544,947
1213,E01000545,894
1213,E01000546,779
1213,E01000547,850
1213,E01000548,1086
1213,E01000549,870
1213,E01000550,1017
1213,E01000551,1565
1213,E01000552,1112
1213,E01000553,1234
1213,E01000554,829
1213,E01000555,658
1213,E01000556,767
1213,E01000557,709
1213,E01000558,537
1213,E01000559,581
1213,E01000560,537
1213,E01000561,798
1213,E01000562,615
1213,E01000563,573
1213,E01000564,657
1213,E01000565,771
1213,E01000566,635
1213,E01000567,646
1213,E01000568,951
1213,E01000569,683
1213,E01000570,757
1213,E01000571,705
1213,E01000572,633
1213,E01000573,639
1213,E01000574,533
1213,E01000575,704
1213,E01000576,668
1213,E01000577,1092
1213,E01000578,1015
1213,E01000579,1113
1213,E01000580,966
1213,E01000581,828
1213,E01000582,967
1213,E01000583,1098
1213,E01000584,972
1213,E01000585,954
1213,E01000586,1348
1213,E01000587,625
1213,E01000588,822
1213,E01000589,903
1213,E01000590,656
1213,E01000591,851
1213,E01000592,552
1213,E01000593,818
1213,E01000594,667
1213,E01000595,1221
1213,E01000596,1068
1213,E01000597,1026
1213,E01000598,668
1213,E01000599,1111
1213,E01000600,1486
1213,E01000601,1090
1213,E01000602,889
1213,E01000603,855
1213,E01000604,1041
1213,E01000605,1024
1213,E01000606,816
1213,E01000607,923
1213,E01000608,1100
1213,E01000609,926
1213,E01000610,1054
1213,E01000611,529
1213,E01000612,763
1213,E01000613,693
1213,E01000614,1334
1213,E01000615,783
1213,E01000616,808
1213,E01000617,799
1213,E01000618,1031
1213,E01000619,779
1213,E01000620,698
1213,E01000621,1050
1213,E01000622,935
1213,E01000623,621
1213,E01000624,652
1213,E01000625,561
1213,E01000626,856
1213,E01000627,1035
1213,E01000628,1128
1213,E01000629,705
1213,E01000630,1000
1213,E01000631,748
1213,E01000632,964
1213,E01000633,760
1213,E01000634,1077
1213,E01000635,1313
1213,E01000636,730
1213,E01000637,816
1213,E01000638,1058
1213,E01000639,740
1213,E01000640,1312
1213,E01000641,1150
1213,E01000642,1034
1213,E01000643,1550
1213,E01000644,948
1213,E01000645,327
1213,E01000646,531
1213,E01000647,428
1213,E01000648,498
1213,E01000649,559
1213,E01000650,444
1213,E01000651,619
1213,E01000652,441
1213,E01000653,487
1213,E01000654,384
1213,E01000655,435
1213,E01000656,380
1213,E01000657,561
1213,E01000658,413
1213,E01000659,440
1213,E01000660,530
1213,E01000661,985
1213,E01000662,611
1213,E01000663,510
1213,E01000664,497
1213,E01000665,550
1213,E01000666,537
1213,E01000667,409
1213,E01000668,655
1213,E01000669,516
1213,E01000670,482
1213,E01000671,609
1213,E01000672,470
1213,E01000673,524
1213,E01000674,546
1213,E01000675,542
1213,E01000676,768
1213,E01000677,528
1213,E01000678,467
1213,E01000679,553
1213,E01000680,405
1213,E01000681,433
1213,E01000682,466
1213,E01000683,524
1213,E01000684,535
1213,E01000685,504
1213,E01000686,434
1213,E01000687,433
1213,E01000688,325
1213,E01000689,408
1213,E01000690,301
1213,E01000691,376
1213,E01000692,359
1213,E01000693,444
1213,E01000694,434
1213,E01000695,315
1213,E01000696,321
1213,E01000697,388
1213,E01000698,331
1213,E01000699,569
1213,E01000700,527
1213,E01000701,428
1213,E01000702,484
1213,E01000703,524
1213,E01000704,527
1213,E01000705,482
1213,E01000706,515
1213,E01000707,471
1213,E01000708,536
1213,E01000709,568
1213,E01000710,545
1213,E01000711,578
1213,E01000712,452
1213,E01000713,546
1213,E01000714,609
1213,E01000715,518
1213,E01000716,559
1213,E01000717,475
1213,E01000718,795
1213,E01000719,803
1213,E01000720,793
1213,E01000721,662
1213,E01000722,550
1213,E01000723,364
1213,E01000724,691
1213,E01000725,562
1213,E01000726,390
1213,E01000727,540
1213,E01000728,477
1213,E01000729,678
1213,E01000730,724
1213,E01000731,508
1213,E01000732,469
1213,E01000733,574
1213,E01000734,400
1213,E01000735,552
1213,E01000736,457
1213,E01000737,511
1213,E01000738,471
1213,E01000739,596
1213,E01000740,754
1213,E01000741,645
1213,E01000742,800
1213,E01000743,819
1213,E01000744,847
1213,E01000745,633
1213,E01000746,647
1213,E01000747,726
1213,E01000748,430
1213,E01000749,485
1213,E01000750,749
1213,E01000751,715
1213,E01000752,561
1213,E01000753,518
1213,E01000754,441
1213,E01000755,392
1213,E01000756,492
1213,E01000757,392
1213,E01000758,425
1213,E01000759,406
1213,E01000760,487
1213,E01000761,363
1213,E01000762,461
1213,E01000763,399
1213,E01000764,600
1213,E01000765,508
1213,E01000766,437
1213,E01000767,389
1213,E01000768,466
1213,E01000769,631
1213,E01000770,512
1213,E01000771,516
1213,E01000772,493
1213,E01000773,537
1213,E01000774,573
1213,E01000775,746
1213,E01000776,717
1213,E01000777,490
1213,E01000778,588
1213,E01000779,481
1213,E01000780,490
1213,E01000781,663
1213,E01000782,626
1213,E01000783,573
1213,E01000784,364
1213,E01000785,540
1213,E01000786,370
1213,E01000787,582
1213,E01000788,494
1213,E01000789,835
1213,E01000790,629
1213,E01000791,457
1213,E01000792,506
1213,E01000793,333
1213,E01000794,427
1213,E01000795,463
1213,E01000796,689
1213,E01000797,531
1213,E01000798,701
1213,E01000799,700
1213,E01000800,637
1213,E01000801,518
1213,E01000802,632
1213,E01000803,566
1213,E01000804,509
1213,E01000805,740
1213,E01000806,668
1213,E01000807,357
1213,E01000808,409
1213,E01000809,369
1213,E01000810,366
1213,E01000811,356
1213,E01000812,441
1213,E01000813,382
1213,E01000814,347
1213,E01000815,300
1213,E01000816,489
1213,E01000817,664
1213,E01000818,468
1213,E01000819,771
1213,E01000820,579
1213,E01000821,441
1213,E01000822,489
1213,E01000823,460
1213,E01000824,410
1213,E01000825,482
1213,E01000826,451
1213,E01000827,578
1213,E01000828,527
1213,E01000829,511
1213,E01000830,488
1213,E01000831,570
1213,E01000832,424
1213,E01000833,387
1213,E01000834,401
1213,E01000835,542
1213,E01000836,400
1213,E01000837,539
1213,E01000838,418
1213,E01000839,389
1213,E01000840,489
1213,E01000841,415
1213,E01000842,474
1213,E01000843,759
1213,E01000844,488
1213,E01000845,522
1213,E01000846,665
1213,E01000847,641
1213,E01000848,472
1213,E01000849,640
1213,E01000850,685
1213,E01000851,727
1213,E01000852,632
1213,E01000853,811
1213,E01000854,731
1213,E01000855,682
1213,E01000856,867
1213,E01000857,559
1213,E01000858,879
1213,E01000859,374
1213,E01000860,526
1213,E01000861,677
1213,E01000862,562
1213,E01000863,736
1213,E01000864,608
1213,E01000865,565
1213,E01000866,879
1213,E01000867,627
1213,E01000868,693
1213,E01000869,1101
1213,E01000870,720
1213,E01000871,549
1213,E01000872,772
1213,E01000873,487
1213,E01000874,425
1213,E01000875,616
1213,E01000876,830
1213,E01000877,520
1213,E01000878,433
1213,E01000879,411
1213,E01000880,396
1213,E01000881,520
1213,E01000882,409
1213,E01000883,444
1213,E01000884,340
1213,E01000885,464
1213,E01000886,558
1213,E01000887,649
1213,E01000888,636
1213,E01000889,939
1213,E01000890,1136
1213,E01000891,964
1213,E01000892,781
1213,E01000893,486
1213,E01000894,322
1213,E01000895,571
1213,E01000896,480
1213,E01000897,478
1213,E01000898,799
1213,E01000899,376
1213,E01000900,868
1213,E01000901,872
1213,E01000902,773
1213,E01000903,597
1213,E01000904,940
1213,E01000905,1104
1213,E01000906,510
1213,E01000907,841
1213,E01000908,805
1213,E01000909,517
1213,E01000910,478
1213,E01000911,639
1213,E01000912,668
1213,E01000913,471
1213,E01000914,618
1213,E01000915,623
1213,E01000916,644
1213,E01000917,912
1213,E01000918,1300
1213,E01000919,891
1213,E01000920,750
1213,E01000921,666
1213,E01000922,717
1213,E01000923,606
1213,E01000924,606
1213,E01000925,680
1213,E01000926,639
1213,E01000927,630
1213,E01000928,687
1213,E01000929,684
1213,E01000930,1019
1213,E01000931,1132
1213,E01000932,660
1213,E01000933,734
1213,E01000934,899
1213,E01000935,858
1213,E01000936,676
1213,E01000937,493
1213,E01000938,897
1213,E01000939,716
1213,E01000940,447
1213,E01000941,730
1213,E01000942,455
1213,E01000943,604
1213,E01000944,998
1213,E01000945,1028
1213,E01000946,621
1213,E01000947,861
1213,E01000948,898
1213,E01000949,802
1213,E01000950,719
1213,E01000951,811
1213,E01000952,948
1213,E01000953,1072
1213,E01000954,953
1213,E01000955,901
1213,E01000956,872
1213,E01000957,705
1213,E01000958,1142
1213,E01000959,921
1213,E01000960,694
1213,E01000961,814
1213,E01000962,542
1213,E01000963,582
1213,E01000964,633
1213,E01000965,507
1213,E01000966,421
1213,E01000967,356
1213,E01000968,508
1213,E01000969,574
1213,E01000970,496
1213,E01000971,433
1213,E01000972,896
1213,E01000973,715
1213,E01000974,688
1213,E01000975,559
1213,E01000976,733
1213,E01000977,764
1213,E01000978,648
1213,E01000979,588
1213,E01000980,677
1213,E01000981,645
1213,E01000982,584
1213,E01000983,663
1213,E01000984,878
1213,E01000985,487
1213,E01000986,577
1213,E01000987,461
1213,E01000988,878
1213,E01000989,623
1213,E01000990,636
1213,E01000991,567
1213,E01000992,820
1213,E01000993,562
1213,E01000994,685
1213,E01000995,735
1213,E01000996,549
1213,E01000997,730
1213,E01000998,735
1213,E01000999,611
1213,E01001000,783
1213,E01001001,633
1213,E01001002,683
1213,E01001003,760
1213,E01001004,1179
1213,E01001005,824
1213,E01001006,702
1213,E01001007,798
1213,E01001008,841
1213,E01001009,922
1213,E01001010,813
1213,E01001011,954
1213,E01001012,928
1213,E01001013,1341
1213,E01001014,1357
1213,E01001015,515
1213,E01001016,666
1213,E01001017,492
1213,E01001018,448
1213,E01001019,411
1213,E01001020,490
1213,E01001021,547
1213,E01001022,372
1213,E01001023,519
1213,E01001024,419
1213,E01001025,396
1213,E01001026,675
1213,E01001027,543
1213,E01001028,565
1213,E01001029,600
1213,E01001030,451
1213,E01001031,500
1213,E01001032,444
1213,E01001033,630
1213,E01001034,500
1213,E01001035,692
1213,E01001036,460
1213,E01001037,576
1213,E01001038,659
1213,E01001039,409
1213,E01001040,586
1213,E01001041,635
1213,E01001042,906
1213,E01001043,1082
1213,E01001044,571
1213,E01001045,840
1213,E01001046,495
1213,E01001047,611
1213,E01001048,973
1213,E01001049,384
1213,E01001050,724
1213,E01001051,893
1213,E01001052,847
1213,E01001053,1087
1213,E01001054,994
1213,E01001055,963
1213,E01001056,1198
1213,E01001057,1097
1213,E01001058,497
1213,E01001059,532
1213,E01001060,577
1213,E01001061,689
1213,E01001062,583
1213,E01001063,475
1213,E01001064,473
1213,E01001065,461
1213,E01001066,675
1213,E01001067,536
1213,E01001068,668
1213,E01001069,535
1213,E01001070,737
1213,E01001071,603
1213,E01001072,448
1213,E01001073,540
1213,E01001074,766
1213,E01001075,584
1213,E01001076,911
1213,E01001077,772
1213,E01001078,868
1213,E01001079,1086
1213,E01001080,1139
1213,E01001081,972
1213,E01001082,1037
1213,E01001083,607
1213,E01001084,652
1213,E01001085,707
1213,E01001086,738
1213,E01001087,941
1213,E01001088,709
1213,E01001089,1046
1213,E01001090,976
1213,E01001091,646
1213,E01001092,740
1213,E01001093,674
1213,E01001094,564
1213,E01001095,590
1213,E01001096,403
1213,E01001097,1026
1213,E01001098,449
1213,E01001099,599
1213,E01001100,453
1213,E01001101,371
1213,E01001102,483
1213,E01001103,502
1213,E01001104,479
1213,E01001105,600
1213,E01001106,506
1213,E01001107,396
1213,E01001108,466
1213,E01001109,1030
1213,E01001110,930
1213,E01001111,735
1213,E01001112,848
1213,E01001113,790
1213,E01001114,817
1213,E01001115,1069
1213,E01001116,718
1213,E01001117,1573
1213,E01001118,1108
1213,E01001119,474
1213,E01001120,416
1213,E01001121,362
1213,E01001122,397
1213,E01001123,565
1213,E01001124,474
1213,E01001125,518
1213,E01001126,430
1213,E01001127,520
1213,E01001128,761
1213,E01001129,434
1213,E01001130,845
1213,E01001131,545
1213,E01001132,466
1213,E01001133,522
1213,E01001134,483
1213,E01001135,534
1213,E01001136,976
1213,E01001137,704
1213,E01001138,458
1213,E01001139,669
1213,E01001140,609
1213,E01001141,534
1213,E01001142,635
1213,E01001143,978
1213,E01001144,812
1213,E01001145,906
1213,E01001146,630
1213,E01001147,763
1213,E01001148,733
1213,E01001149,604
1213,E01001150,706
1213,E01001151,839
1213,E01001152,962
1213,E01001153,700
1213,E01001154,900
1213,E01001155,1015
1213,E01001156,623
1213,E01001157,696
1213,E01001158,617
1213,E01001159,613
1213,E01001160,704
1213,E01001161,1044
1213,E01001162,763
1213,E01001163,627
1213,E01001164,726
1213,E01001165,606
1213,E01001166,820
1213,E01001167,851
1213,E01001168,624
1213,E01001169,710
1213,E01001170,923
1213,E01001171,608
1213,E01001172,824
1213,E01001173,1047
1213,E01001174,800
1213,E01001175,853
1213,E01001176,1021
1213,E01001177,869
1213,E01001178,1266
1213,E01001179,760
1213,E01001180,777
1213,E01001181,1470
1213,E01001182,602
1213,E01001183,649
1213,E01001184,604
1213,E01001185,699
1213,E01001186,847
1213,E01001187,781
1213,E01001188,813
1213,E01001189,468
1213,E01001190,694
1213,E01001191,846
1213,E01001192,705
1213,E01001193,730
1213,E01001194,562
1213,E01001195,758
1213,E01001196,1103
1213,E01001197,808
1213,E01001198,699
1213,E01001199,824
1213,E01001200,771
1213,E01001201,738
1213,E01001202,1234
1213,E01001203,965
1213,E01001204,537
1213,E01001205,786
1213,E01001206,1052
1213,E01001207,695
1213,E01001208,482
1213,E01001209,537
1213,E01001210,1002
1213,E01001211,687
1213,E01001212,663
1213,E01001213,1162
1213,E01001214,946
1213,E01001215,1257
1213,E01001216,958
1213,E01001217,843
1213,E01001218,1431
1213,E01001219,1355
1213,E01001220,1033
1213,E01001221,696
1213,E01001222,1080
1213,E01001223,646
1213,E01001224,499
1213,E01001225,777
1213,E01001226,664
1213,E01001227,453
1213,E01001228,776
1213,E01001229,770
1213,E01001230,648
1213,E01001231,825
1213,E01001232,698
1213,E01001233,644
1213,E01001234,625
1213,E01001235,608
1213,E01001236,569
1213,E01001237,544
1213,E01001238,1767
1213,E01001239,1006
1213,E01001240,1585
1213,E01001241,1037
1213,E01001242,947
1213,E01001243,1369
1213,E01001244,1497
1213,E01001245,1009
1213,E01001246,1254
1213,E01001247,1266
1213,E01001248,724
1213,E01001249,1303
1213,E01001250,1110
1213,E01001251,838
1213,E01001252,1214
1213,E01001253,832
1213,E01001254,860
1213,E01001255,597
1213,E01001256,2046
1213,E01001257,1076
1213,E01001258,856
1213,E01001259,812
1213,E01001260,950
1213,E01001261,1266
1213,E01001262,993
1213,E01001263,916
1213,E01001264,855
1213,E01001265,743
1213,E01001266,736
1213,E01001267,968
1213,E01001268,875
1213,E01001269,891
1213,E01001270,683
1213,E01001271,844
1213,E01001272,718
1213,E01001273,553
1213,E01001274,476
1213,E01001275,609
1213,E01001276,1020
1213,E01001277,1010
1213,E01001278,1020
1213,E01001279,459
1213,E01001280,641
1213,E01001281,506
1213,E01001282,1032
1213,E01001283,926
1213,E01001284,828
1213,E01001285,933
1213,E01001286,919
1213,E01001287,895
1213,E01001288,677
1213,E01001289,570
1213,E01001290,867
1213,E01001291,1009
1213,E01001292,855
1213,E01001293,844
1213,E01001294,1224
1213,E01001295,1037
1213,E01001296,823
1213,E01001297,1105
1213,E01001298,1297
1213,E01001299,690
1213,E01001300,550
1213,E01001301,798
1213,E01001302,580
1213,E01001303,546
1213,E01001304,653
1213,E01001305,533
1213,E01001306,549
1213,E01001307,781
1213,E01001308,747
1213,E01001309,833
1213,E01001310,663
1213,E01001311,1053
1213,E01001312,812
1213,E01001313,695
1213,E01001314,650
1213,E01001315,552
1213,E01001316,754
1213,E01001317,882
1213,E01001318,956
1213,E01001319,605
1213,E01001320,799
1213,E01001321,1055
1213,E01001322,828
1213,E01001323,775
1213,E01001324,768
1213,E01001325,838
1213,E01001326,943
1213,E01001327,869
1213,E01001328,885
1213,E01001329,833
1213,E01001330,1121
1213,E01001331,796
1213,E01001332,797
1213,E01001333,1337
1213,E01001334,971
1213,E01001335,854
1213,E01001336,907
1213,E01001337,1046
1213,E01001338,1385
1213,E01001339,979
1213,E01001340,1192
1213,E01001341,741
1213,E01001342,807
1213,E01001343,631
1213,E01001344,1103
1213,E01001345,780
1213,E01001346,840
1213,E01001347,658
1213,E01001348,796
1213,E01001349,778
1213,E01001350,642
1213,E01001351,1300
1213,E01001352,712
1213,E01001353,703
1213,E01001354,989
1213,E01001355,923
1213,E01001356,1091
1213,E01001357,797
1213,E01001358,1039
1213,E01001359,1442
1213,E01001360,1302
1213,E01001361,1384
1213,E01001362,1433
1213,E01001363,1071
1213,E01001364,1269
1213,E01001365,1744
1213,E01001366,1146
1213,E01001367,1190
1213,E01001368,1113
1213,E01001369,1257
1213,E01001370,1258
1213,E01001371,1400
1213,E01001372,1265
1213,E01001373,1025
1213,E01001374,677
1213,E01001375,589
1213,E01001376,816
1213,E01001377,550
1213,E01001378,716
