fiscal_year,SOAL,_FREQ_
1011,E01000155,2916
1011,E01000156,4207
1011,E01000157,3969
1011,E01000158,3103
1011,E01000159,3769
1011,E01000160,3493
1011,E01000161,3161
1011,E01000162,4239
1011,E01000163,3760
1011,E01000164,3614
1011,E01000165,3673
1011,E01000166,3657
1011,E01000167,3440
1011,E01000168,3813
1011,E01000169,3194
1011,E01000170,4149
1011,E01000171,3592
1011,E01000172,3724
1011,E01000173,3875
1011,E01000174,3338
1011,E01000175,4091
1011,E01000176,4591
1011,E01000177,3671
1011,E01000178,4473
1011,E01000179,3313
1011,E01000180,4473
1011,E01000181,4047
1011,E01000182,4554
1011,E01000183,3593
1011,E01000184,3592
1011,E01000185,3365
1011,E01000186,3287
1011,E01000187,4343
1011,E01000188,3119
1011,E01000189,3282
1011,E01000190,3613
1011,E01000191,3627
1011,E01000192,4347
1011,E01000193,3721
1011,E01000194,3211
1011,E01000195,4562
1011,E01000196,3653
1011,E01000197,3369
1011,E01000198,3841
1011,E01000199,4009
1011,E01000200,4214
1011,E01000201,2912
1011,E01000202,3913
1011,E01000203,3478
1011,E01000204,3158
1011,E01000205,2985
1011,E01000206,2108
1011,E01000207,2308
1011,E01000208,3066
1011,E01000209,3761
1011,E01000210,2367
1011,E01000211,3733
1011,E01000212,2209
1011,E01000213,1409
1011,E01000214,2666
1011,E01000215,4518
1011,E01000216,3789
1011,E01000217,3026
1011,E01000218,3593
1011,E01000219,4011
1011,E01000220,3652
1011,E01000221,3598
1011,E01000222,4608
1011,E01000223,3712
1011,E01000224,4332
1011,E01000225,3525
1011,E01000226,3816
1011,E01000227,4172
1011,E01000228,2945
1011,E01000229,4234
1011,E01000230,4457
1011,E01000231,4198
1011,E01000232,4331
1011,E01000233,3849
1011,E01000234,3664
1011,E01000235,4063
1011,E01000236,3380
1011,E01000237,3162
1011,E01000238,3792
1011,E01000239,4076
1011,E01000240,3764
1011,E01000241,3498
1011,E01000242,3587
1011,E01000243,3873
1011,E01000244,3111
1011,E01000245,4365
1011,E01000246,3649
1011,E01000247,3543
1011,E01000248,3290
1011,E01000249,3199
1011,E01000250,4346
1011,E01000251,4112
1011,E01000252,3835
1011,E01000253,3261
1011,E01000254,3011
1011,E01000255,3570
1011,E01000256,3913
1011,E01000257,4417
1011,E01000258,3884
1011,E01000259,6181
1011,E01000260,4156
1011,E01000261,3396
1011,E01000262,4743
1011,E01000263,2473
1011,E01000264,3577
1011,E01000265,4405
1011,E01000266,3667
1011,E01000267,3374
1011,E01000268,3807
1011,E01000269,3760
1011,E01000270,3265
1011,E01000271,3713
1011,E01000272,2640
1011,E01000273,4098
1011,E01000274,4474
1011,E01000275,3949
1011,E01000276,2721
1011,E01000277,4018
1011,E01000278,3242
1011,E01000279,2552
1011,E01000280,2702
1011,E01000281,2889
1011,E01000282,4088
1011,E01000283,3011
1011,E01000284,3929
1011,E01000285,3484
1011,E01000286,3956
1011,E01000287,4166
1011,E01000288,3695
1011,E01000289,3901
1011,E01000290,4036
1011,E01000291,3525
1011,E01000292,3831
1011,E01000293,3677
1011,E01000294,3418
1011,E01000295,3702
1011,E01000296,3727
1011,E01000297,2812
1011,E01000298,3645
1011,E01000299,3651
1011,E01000300,3514
1011,E01000301,3618
1011,E01000302,4165
1011,E01000303,3373
1011,E01000304,2934
1011,E01000305,3884
1011,E01000306,3926
1011,E01000307,3746
1011,E01000308,3901
1011,E01000309,3431
1011,E01000310,4134
1011,E01000311,2799
1011,E01000312,2524
1011,E01000313,3969
1011,E01000314,3791
1011,E01000315,4526
1011,E01000316,4812
1011,E01000317,4033
1011,E01000318,4037
1011,E01000319,3249
1011,E01000320,3646
1011,E01000321,3773
1011,E01000322,4164
1011,E01000323,4575
1011,E01000324,3937
1011,E01000325,2257
1011,E01000326,2076
1011,E01000327,2391
1011,E01000328,2416
1011,E01000329,2451
1011,E01000330,2749
1011,E01000331,3288
1011,E01000332,2545
1011,E01000333,2818
1011,E01000334,2845
1011,E01000335,2591
1011,E01000336,2928
1011,E01000337,2566
1011,E01000338,2389
1011,E01000339,2972
1011,E01000340,2893
1011,E01000341,2655
1011,E01000342,2453
1011,E01000343,2326
1011,E01000344,3117
1011,E01000345,2084
1011,E01000346,2536
1011,E01000347,2404
1011,E01000348,2367
1011,E01000349,3019
1011,E01000350,2074
1011,E01000351,2508
1011,E01000352,2688
1011,E01000353,2780
1011,E01000354,2637
1011,E01000355,2772
1011,E01000356,2953
1011,E01000357,2135
1011,E01000358,2650
1011,E01000359,2077
1011,E01000360,2653
1011,E01000361,2196
1011,E01000362,2715
1011,E01000363,2590
1011,E01000364,2795
1011,E01000365,2726
1011,E01000366,2614
1011,E01000367,2384
1011,E01000368,2560
1011,E01000369,2654
1011,E01000370,2523
1011,E01000371,2219
1011,E01000372,2792
1011,E01000373,1940
1011,E01000374,2710
1011,E01000375,2569
1011,E01000376,2475
1011,E01000377,2551
1011,E01000378,3443
1011,E01000379,2659
1011,E01000380,2744
1011,E01000381,2984
1011,E01000382,2708
1011,E01000383,2925
1011,E01000384,2888
1011,E01000385,2963
1011,E01000386,2763
1011,E01000387,3007
1011,E01000388,2769
1011,E01000389,2665
1011,E01000390,2329
1011,E01000391,2738
1011,E01000392,2530
1011,E01000393,2638
1011,E01000394,2426
1011,E01000395,2039
1011,E01000396,2131
1011,E01000397,3102
1011,E01000398,2507
1011,E01000399,2236
1011,E01000400,2319
1011,E01000401,2569
1011,E01000402,2297
1011,E01000403,3562
1011,E01000404,3130
1011,E01000405,2150
1011,E01000406,2317
1011,E01000407,2592
1011,E01000408,2435
1011,E01000409,2465
1011,E01000410,2490
1011,E01000411,2122
1011,E01000412,2664
1011,E01000413,2029
1011,E01000414,2829
1011,E01000415,2162
1011,E01000416,2410
1011,E01000417,2810
1011,E01000418,2891
1011,E01000419,3008
1011,E01000420,2455
1011,E01000421,2931
1011,E01000422,2339
1011,E01000423,2411
1011,E01000424,2682
1011,E01000425,2672
1011,E01000426,2563
1011,E01000427,3583
1011,E01000428,2836
1011,E01000429,2559
1011,E01000430,2696
1011,E01000431,2495
1011,E01000432,3031
1011,E01000433,3222
1011,E01000434,2689
1011,E01000435,2146
1011,E01000436,2706
1011,E01000437,1946
1011,E01000438,2436
1011,E01000439,2138
1011,E01000440,2231
1011,E01000441,2824
1011,E01000442,3014
1011,E01000443,2411
1011,E01000444,2754
1011,E01000445,2847
1011,E01000446,2241
1011,E01000447,2626
1011,E01000448,1714
1011,E01000449,2568
1011,E01000450,2643
1011,E01000451,2807
1011,E01000452,2076
1011,E01000453,2261
1011,E01000454,2666
1011,E01000455,2583
1011,E01000456,1896
1011,E01000457,2831
1011,E01000458,2302
1011,E01000459,3011
1011,E01000460,1475
1011,E01000461,2284
1011,E01000462,2600
1011,E01000463,1859
1011,E01000464,2162
1011,E01000465,2630
1011,E01000466,2018
1011,E01000467,2528
1011,E01000468,3489
1011,E01000469,2557
1011,E01000470,2362
1011,E01000471,2100
1011,E01000472,1744
1011,E01000473,2367
1011,E01000474,2687
1011,E01000475,2833
1011,E01000476,2486
1011,E01000477,2435
1011,E01000478,2311
1011,E01000479,2818
1011,E01000480,2623
1011,E01000481,2380
1011,E01000482,4411
1011,E01000483,2887
1011,E01000484,1851
1011,E01000485,2464
1011,E01000486,2682
1011,E01000487,2941
1011,E01000488,2370
1011,E01000489,3167
1011,E01000490,3319
1011,E01000491,3680
1011,E01000492,2320
1011,E01000493,3040
1011,E01000494,3284
1011,E01000495,3609
1011,E01000496,2265
1011,E01000497,2968
1011,E01000498,2212
1011,E01000499,2829
1011,E01000500,2202
1011,E01000501,3125
1011,E01000502,1922
1011,E01000503,3383
1011,E01000504,2505
1011,E01000505,2422
1011,E01000506,2419
1011,E01000507,2641
1011,E01000508,3311
1011,E01000509,2317
1011,E01000510,2955
1011,E01000511,2491
1011,E01000512,2567
1011,E01000513,2932
1011,E01000514,2160
1011,E01000515,2447
1011,E01000516,2714
1011,E01000517,2566
1011,E01000518,2715
1011,E01000519,2861
1011,E01000520,2465
1011,E01000521,3579
1011,E01000522,3003
1011,E01000523,3890
1011,E01000524,3471
1011,E01000525,2835
1011,E01000526,3815
1011,E01000527,3259
1011,E01000528,2539
1011,E01000529,4402
1011,E01000530,3453
1011,E01000531,3560
1011,E01000532,3041
1011,E01000533,3483
1011,E01000534,3477
1011,E01000535,3428
1011,E01000536,1892
1011,E01000537,1812
1011,E01000538,2265
1011,E01000539,2591
1011,E01000540,2325
1011,E01000541,1763
1011,E01000542,2350
1011,E01000543,2619
1011,E01000544,3286
1011,E01000545,3816
1011,E01000546,3405
1011,E01000547,3912
1011,E01000548,3831
1011,E01000549,3989
1011,E01000550,4437
1011,E01000551,4869
1011,E01000552,4044
1011,E01000553,3359
1011,E01000554,2757
1011,E01000555,2692
1011,E01000556,2716
1011,E01000557,2959
1011,E01000558,2713
1011,E01000559,2480
1011,E01000560,2739
1011,E01000561,3887
1011,E01000562,2424
1011,E01000563,2365
1011,E01000564,2020
1011,E01000565,2181
1011,E01000566,2248
1011,E01000567,2011
1011,E01000568,1740
1011,E01000569,2480
1011,E01000570,2337
1011,E01000571,2874
1011,E01000572,1921
1011,E01000573,2294
1011,E01000574,2023
1011,E01000575,2495
1011,E01000576,2270
1011,E01000577,2919
1011,E01000578,3415
1011,E01000579,3557
1011,E01000580,4101
1011,E01000581,2796
1011,E01000582,3588
1011,E01000583,4315
1011,E01000584,2950
1011,E01000585,3004
1011,E01000586,3910
1011,E01000587,3035
1011,E01000588,3810
1011,E01000589,2877
1011,E01000590,2944
1011,E01000591,2970
1011,E01000592,3162
1011,E01000593,3985
1011,E01000594,2544
1011,E01000595,3054
1011,E01000596,2824
1011,E01000597,2428
1011,E01000598,1426
1011,E01000599,2290
1011,E01000600,3066
1011,E01000601,2683
1011,E01000602,2674
1011,E01000603,2267
1011,E01000604,2981
1011,E01000605,2610
1011,E01000606,2559
1011,E01000607,2982
1011,E01000608,3274
1011,E01000609,2771
1011,E01000610,3042
1011,E01000611,2119
1011,E01000612,2862
1011,E01000613,2132
1011,E01000614,3537
1011,E01000615,2151
1011,E01000616,2633
1011,E01000617,2936
1011,E01000618,2873
1011,E01000619,2842
1011,E01000620,2837
1011,E01000621,2829
1011,E01000622,2398
1011,E01000623,2692
1011,E01000624,3300
1011,E01000625,2331
1011,E01000626,2587
1011,E01000627,2922
1011,E01000628,2628
1011,E01000629,2718
1011,E01000630,3375
1011,E01000631,2756
1011,E01000632,3181
1011,E01000633,2756
1011,E01000634,3076
1011,E01000635,3134
1011,E01000636,2591
1011,E01000637,2258
1011,E01000638,2380
1011,E01000639,2068
1011,E01000640,2820
1011,E01000641,2827
1011,E01000642,2935
1011,E01000643,3426
1011,E01000644,2784
1011,E01000645,2090
1011,E01000646,2673
1011,E01000647,2486
1011,E01000648,2743
1011,E01000649,3344
1011,E01000650,3422
1011,E01000651,3017
1011,E01000652,3137
1011,E01000653,2754
1011,E01000654,2039
1011,E01000655,2250
1011,E01000656,2212
1011,E01000657,2646
1011,E01000658,2837
1011,E01000659,2357
1011,E01000660,3121
1011,E01000661,2852
1011,E01000662,3571
1011,E01000663,3345
1011,E01000664,3000
1011,E01000665,3646
1011,E01000666,3397
1011,E01000667,2614
1011,E01000668,2610
1011,E01000669,2781
1011,E01000670,2808
1011,E01000671,2985
1011,E01000672,2723
1011,E01000673,2300
1011,E01000674,2542
1011,E01000675,2928
1011,E01000676,2665
1011,E01000677,2335
1011,E01000678,2626
1011,E01000679,2872
1011,E01000680,3142
1011,E01000681,2733
1011,E01000682,2982
1011,E01000683,2800
1011,E01000684,3480
1011,E01000685,3190
1011,E01000686,3044
1011,E01000687,2999
1011,E01000688,2437
1011,E01000689,2666
1011,E01000690,2329
1011,E01000691,2481
1011,E01000692,2488
1011,E01000693,2569
1011,E01000694,2339
1011,E01000695,2327
1011,E01000696,2460
1011,E01000697,2534
1011,E01000698,2243
1011,E01000699,2501
1011,E01000700,2732
1011,E01000701,2343
1011,E01000702,2375
1011,E01000703,2556
1011,E01000704,2735
1011,E01000705,2200
1011,E01000706,2535
1011,E01000707,2340
1011,E01000708,2916
1011,E01000709,2691
1011,E01000710,2306
1011,E01000711,2876
1011,E01000712,2566
1011,E01000713,2634
1011,E01000714,3101
1011,E01000715,2808
1011,E01000716,2474
1011,E01000717,2409
1011,E01000718,3323
1011,E01000719,3192
1011,E01000720,2514
1011,E01000721,2532
1011,E01000722,2891
1011,E01000723,2788
1011,E01000724,2867
1011,E01000725,2817
1011,E01000726,2376
1011,E01000727,2771
1011,E01000728,3077
1011,E01000729,3241
1011,E01000730,2947
1011,E01000731,2211
1011,E01000732,2606
1011,E01000733,2789
1011,E01000734,2283
1011,E01000735,2637
1011,E01000736,2981
1011,E01000737,2783
1011,E01000738,2944
1011,E01000739,3191
1011,E01000740,2941
1011,E01000741,2689
1011,E01000742,3431
1011,E01000743,3606
1011,E01000744,2863
1011,E01000745,2601
1011,E01000746,3226
1011,E01000747,3105
1011,E01000748,3202
1011,E01000749,2993
1011,E01000750,3451
1011,E01000751,3217
1011,E01000752,3447
1011,E01000753,3670
1011,E01000754,3154
1011,E01000755,3222
1011,E01000756,2789
1011,E01000757,2726
1011,E01000758,2570
1011,E01000759,2709
1011,E01000760,2717
1011,E01000761,2447
1011,E01000762,3120
1011,E01000763,2480
1011,E01000764,3216
1011,E01000765,3170
1011,E01000766,2856
1011,E01000767,2565
1011,E01000768,2411
1011,E01000769,2851
1011,E01000770,2882
1011,E01000771,2898
1011,E01000772,3024
1011,E01000773,3072
1011,E01000774,3027
1011,E01000775,3355
1011,E01000776,3384
1011,E01000777,2723
1011,E01000778,2570
1011,E01000779,2614
1011,E01000780,2622
1011,E01000781,2742
1011,E01000782,2943
1011,E01000783,2400
1011,E01000784,2570
1011,E01000785,2587
1011,E01000786,3241
1011,E01000787,3195
1011,E01000788,2851
1011,E01000789,2727
1011,E01000790,3153
1011,E01000791,2978
1011,E01000792,2675
1011,E01000793,3396
1011,E01000794,3335
1011,E01000795,3020
1011,E01000796,2736
1011,E01000797,2583
1011,E01000798,2831
1011,E01000799,2743
1011,E01000800,2584
1011,E01000801,2735
1011,E01000802,2958
1011,E01000803,2856
1011,E01000804,2816
1011,E01000805,2825
1011,E01000806,2534
1011,E01000807,2445
1011,E01000808,3018
1011,E01000809,2740
1011,E01000810,2641
1011,E01000811,2293
1011,E01000812,2437
1011,E01000813,3150
1011,E01000814,2259
1011,E01000815,2330
1011,E01000816,3060
1011,E01000817,2628
1011,E01000818,2225
1011,E01000819,3051
1011,E01000820,2575
1011,E01000821,2889
1011,E01000822,2549
1011,E01000823,2317
1011,E01000824,1778
1011,E01000825,2736
1011,E01000826,2665
1011,E01000827,3263
1011,E01000828,2649
1011,E01000829,2842
1011,E01000830,2588
1011,E01000831,3074
1011,E01000832,2708
1011,E01000833,2070
1011,E01000834,2012
1011,E01000835,2774
1011,E01000836,2374
1011,E01000837,3068
1011,E01000838,2729
1011,E01000839,2489
1011,E01000840,3314
1011,E01000841,2816
1011,E01000842,3364
1011,E01000843,3385
1011,E01000844,2940
1011,E01000845,2858
1011,E01000846,3774
1011,E01000847,4007
1011,E01000848,2915
1011,E01000849,3064
1011,E01000850,4016
1011,E01000851,2995
1011,E01000852,2904
1011,E01000853,5537
1011,E01000854,4096
1011,E01000855,3898
1011,E01000856,4929
1011,E01000857,4174
1011,E01000858,5550
1011,E01000859,3515
1011,E01000860,4120
1011,E01000861,3513
1011,E01000862,3998
1011,E01000863,3338
1011,E01000864,4481
1011,E01000865,2821
1011,E01000866,5886
1011,E01000867,4766
1011,E01000868,4834
1011,E01000869,5623
1011,E01000870,4961
1011,E01000871,2907
1011,E01000872,3711
1011,E01000873,3363
1011,E01000874,2964
1011,E01000875,2817
1011,E01000876,4485
1011,E01000877,2978
1011,E01000878,2273
1011,E01000879,2281
1011,E01000880,2569
1011,E01000881,2564
1011,E01000882,2344
1011,E01000883,2353
1011,E01000884,1842
1011,E01000885,2161
1011,E01000886,3507
1011,E01000887,3354
1011,E01000888,3953
1011,E01000889,4953
1011,E01000890,5300
1011,E01000891,4977
1011,E01000892,4569
1011,E01000893,3447
1011,E01000894,2363
1011,E01000895,3661
1011,E01000896,2669
1011,E01000897,2878
1011,E01000898,4167
1011,E01000899,2501
1011,E01000900,4777
1011,E01000901,4602
1011,E01000902,4140
1011,E01000903,4059
1011,E01000904,5468
1011,E01000905,5810
1011,E01000906,3699
1011,E01000907,4274
1011,E01000908,4892
1011,E01000909,4339
1011,E01000910,3575
1011,E01000911,4044
1011,E01000912,5147
1011,E01000913,3288
1011,E01000914,3829
1011,E01000915,4523
1011,E01000916,4207
1011,E01000917,5212
1011,E01000918,5151
1011,E01000919,4167
1011,E01000920,4801
1011,E01000921,4430
1011,E01000922,4019
1011,E01000923,4101
1011,E01000924,3800
1011,E01000925,4864
1011,E01000926,3538
1011,E01000927,3986
1011,E01000928,4403
1011,E01000929,3971
1011,E01000930,4902
1011,E01000931,4319
1011,E01000932,3569
1011,E01000933,3759
1011,E01000934,4337
1011,E01000935,4245
1011,E01000936,3781
1011,E01000937,2505
1011,E01000938,3562
1011,E01000939,3038
1011,E01000940,3504
1011,E01000941,3874
1011,E01000942,2392
1011,E01000943,2636
1011,E01000944,4159
1011,E01000945,3541
1011,E01000946,3553
1011,E01000947,4172
1011,E01000948,4806
1011,E01000949,5374
1011,E01000950,4216
1011,E01000951,4477
1011,E01000952,5018
1011,E01000953,5339
1011,E01000954,5050
1011,E01000955,4934
1011,E01000956,4748
1011,E01000957,4330
1011,E01000958,5183
1011,E01000959,4770
1011,E01000960,3771
1011,E01000961,3994
1011,E01000962,2927
1011,E01000963,2967
1011,E01000964,3542
1011,E01000965,3214
1011,E01000966,2996
1011,E01000967,2355
1011,E01000968,3040
1011,E01000969,3299
1011,E01000970,2400
1011,E01000971,3022
1011,E01000972,4789
1011,E01000973,3929
1011,E01000974,3628
1011,E01000975,2646
1011,E01000976,2918
1011,E01000977,3369
1011,E01000978,2732
1011,E01000979,3071
1011,E01000980,2853
1011,E01000981,2731
1011,E01000982,2791
1011,E01000983,2969
1011,E01000984,3655
1011,E01000985,2825
1011,E01000986,3522
1011,E01000987,3070
1011,E01000988,3149
1011,E01000989,3582
1011,E01000990,3320
1011,E01000991,3732
1011,E01000992,3707
1011,E01000993,3209
1011,E01000994,2692
1011,E01000995,3193
1011,E01000996,2439
1011,E01000997,2802
1011,E01000998,2507
1011,E01000999,3183
1011,E01001000,3128
1011,E01001001,2500
1011,E01001002,2514
1011,E01001003,2976
1011,E01001004,3856
1011,E01001005,2662
1011,E01001006,2512
1011,E01001007,3371
1011,E01001008,3099
1011,E01001009,3523
1011,E01001010,3414
1011,E01001011,3046
1011,E01001012,3647
1011,E01001013,4456
1011,E01001014,4209
1011,E01001015,2905
1011,E01001016,3767
1011,E01001017,2866
1011,E01001018,3232
1011,E01001019,3096
1011,E01001020,3149
1011,E01001021,2934
1011,E01001022,3344
1011,E01001023,2677
1011,E01001024,2993
1011,E01001025,2419
1011,E01001026,3919
1011,E01001027,2853
1011,E01001028,3403
1011,E01001029,3028
1011,E01001030,2669
1011,E01001031,3082
1011,E01001032,3454
1011,E01001033,3187
1011,E01001034,2857
1011,E01001035,3113
1011,E01001036,3275
1011,E01001037,2738
1011,E01001038,3019
1011,E01001039,2607
1011,E01001040,3066
1011,E01001041,3384
1011,E01001042,3131
1011,E01001043,3942
1011,E01001044,3444
1011,E01001045,3116
1011,E01001046,3105
1011,E01001047,2866
1011,E01001048,3013
1011,E01001049,2765
1011,E01001050,3678
1011,E01001051,3328
1011,E01001052,2649
1011,E01001053,3148
1011,E01001054,3453
1011,E01001055,3795
1011,E01001056,3213
1011,E01001057,3022
1011,E01001058,2696
1011,E01001059,2792
1011,E01001060,3149
1011,E01001061,3415
1011,E01001062,3415
1011,E01001063,2959
1011,E01001064,3209
1011,E01001065,2717
1011,E01001066,2940
1011,E01001067,3090
1011,E01001068,3386
1011,E01001069,2814
1011,E01001070,3652
1011,E01001071,3093
1011,E01001072,2466
1011,E01001073,2797
1011,E01001074,4043
1011,E01001075,3136
1011,E01001076,3257
1011,E01001077,3007
1011,E01001078,3022
1011,E01001079,3354
1011,E01001080,3618
1011,E01001081,3308
1011,E01001082,3477
1011,E01001083,3690
1011,E01001084,3965
1011,E01001085,3564
1011,E01001086,4150
1011,E01001087,4195
1011,E01001088,3520
1011,E01001089,3986
1011,E01001090,4448
1011,E01001091,3559
1011,E01001092,3801
1011,E01001093,3317
1011,E01001094,2785
1011,E01001095,2488
1011,E01001096,3096
1011,E01001097,4396
1011,E01001098,3008
1011,E01001099,2904
1011,E01001100,3180
1011,E01001101,2645
1011,E01001102,3148
1011,E01001103,3970
1011,E01001104,3301
1011,E01001105,3208
1011,E01001106,2645
1011,E01001107,3216
1011,E01001108,3140
1011,E01001109,3776
1011,E01001110,3112
1011,E01001111,2817
1011,E01001112,3452
1011,E01001113,3406
1011,E01001114,2609
1011,E01001115,4220
1011,E01001116,3078
1011,E01001117,4411
1011,E01001118,4192
1011,E01001119,3289
1011,E01001120,2648
1011,E01001121,2835
1011,E01001122,2480
1011,E01001123,3508
1011,E01001124,3449
1011,E01001125,3135
1011,E01001126,2738
1011,E01001127,3121
1011,E01001128,2754
1011,E01001129,2775
1011,E01001130,2720
1011,E01001131,2884
1011,E01001132,3805
1011,E01001133,3759
1011,E01001134,3172
1011,E01001135,3626
1011,E01001136,3401
1011,E01001137,3426
1011,E01001138,2756
1011,E01001139,3236
1011,E01001140,2919
1011,E01001141,2386
1011,E01001142,3127
1011,E01001143,4226
1011,E01001144,3025
1011,E01001145,3176
1011,E01001146,3636
1011,E01001147,3314
1011,E01001148,3084
1011,E01001149,2771
1011,E01001150,3104
1011,E01001151,3253
1011,E01001152,3248
1011,E01001153,3326
1011,E01001154,3230
1011,E01001155,3778
1011,E01001156,3871
1011,E01001157,3330
1011,E01001158,2964
1011,E01001159,3631
1011,E01001160,4047
1011,E01001161,3929
1011,E01001162,3146
1011,E01001163,3755
1011,E01001164,3413
1011,E01001165,3086
1011,E01001166,3132
1011,E01001167,4415
1011,E01001168,3320
1011,E01001169,3611
1011,E01001170,4101
1011,E01001171,2945
1011,E01001172,3291
1011,E01001173,4829
1011,E01001174,3110
1011,E01001175,3063
1011,E01001176,3084
1011,E01001177,3252
1011,E01001178,2808
1011,E01001179,2630
1011,E01001180,3301
1011,E01001181,3490
1011,E01001182,2996
1011,E01001183,3033
1011,E01001184,2944
1011,E01001185,3319
1011,E01001186,3656
1011,E01001187,3321
1011,E01001188,3131
1011,E01001189,1940
1011,E01001190,3189
1011,E01001191,2961
1011,E01001192,3099
1011,E01001193,3470
1011,E01001194,2819
1011,E01001195,2854
1011,E01001196,3500
1011,E01001197,2988
1011,E01001198,2247
1011,E01001199,3169
1011,E01001200,2926
1011,E01001201,2789
1011,E01001202,3687
1011,E01001203,3276
1011,E01001204,3079
1011,E01001205,2887
1011,E01001206,2970
1011,E01001207,2636
1011,E01001208,2417
1011,E01001209,2917
1011,E01001210,3803
1011,E01001211,3156
1011,E01001212,3533
1011,E01001213,3737
1011,E01001214,3229
1011,E01001215,3599
1011,E01001216,2911
1011,E01001217,2779
1011,E01001218,3542
1011,E01001219,3275
1011,E01001220,2666
1011,E01001221,2795
1011,E01001222,3509
1011,E01001223,2080
1011,E01001224,2725
1011,E01001225,3469
1011,E01001226,2739
1011,E01001227,2786
1011,E01001228,2784
1011,E01001229,2978
1011,E01001230,2176
1011,E01001231,3031
1011,E01001232,3062
1011,E01001233,2557
1011,E01001234,2311
1011,E01001235,2179
1011,E01001236,3033
1011,E01001237,2509
1011,E01001238,3982
1011,E01001239,2502
1011,E01001240,3193
1011,E01001241,2810
1011,E01001242,2961
1011,E01001243,2903
1011,E01001244,3989
1011,E01001245,3349
1011,E01001246,2275
1011,E01001247,3464
1011,E01001248,2913
1011,E01001249,4502
1011,E01001250,3634
1011,E01001251,3241
1011,E01001252,3610
1011,E01001253,2790
1011,E01001254,3488
1011,E01001255,2549
1011,E01001256,6151
1011,E01001257,3120
1011,E01001258,3478
1011,E01001259,2888
1011,E01001260,3855
1011,E01001261,3872
1011,E01001262,3285
1011,E01001263,3460
1011,E01001264,3338
1011,E01001265,2807
1011,E01001266,3343
1011,E01001267,4118
1011,E01001268,3741
