fiscal_year,SOAL,_FREQ_
1213,E01000269,381
1213,E01000270,651
1213,E01000271,491
1213,E01000272,483
1213,E01000273,570
1213,E01000274,562
1213,E01000275,723
1213,E01000276,255
1213,E01000277,482
1213,E01000278,360
1213,E01000279,238
1213,E01000280,286
1213,E01000281,463
1213,E01000282,437
1213,E01000283,553
1213,E01000284,561
1213,E01000285,457
1213,E01000286,626
1213,E01000287,538
1213,E01000288,573
1213,E01000289,733
1213,E01000290,703
1213,E01000291,596
1213,E01000292,613
1213,E01000293,579
1213,E01000294,660
1213,E01000295,387
1213,E01000296,548
1213,E01000297,742
1213,E01000298,560
1213,E01000299,751
1213,E01000300,482
1213,E01000301,630
1213,E01000302,626
1213,E01000303,574
1213,E01000304,360
1213,E01000305,612
1213,E01000306,343
1213,E01000307,380
1213,E01000308,570
1213,E01000309,476
1213,E01000310,631
1213,E01000311,507
1213,E01000312,511
1213,E01000313,455
1213,E01000314,688
1213,E01000315,724
1213,E01000316,981
1213,E01000317,900
1213,E01000318,570
1213,E01000319,282
1213,E01000320,471
1213,E01000321,556
1213,E01000322,453
1213,E01000323,557
1213,E01000324,540
1213,E01000325,609
1213,E01000326,321
1213,E01000327,419
1213,E01000328,428
1213,E01000329,307
1213,E01000330,410
1213,E01000331,559
1213,E01000332,546
1213,E01000333,750
1213,E01000334,848
1213,E01000335,622
1213,E01000336,741
1213,E01000337,416
1213,E01000338,359
1213,E01000339,612
1213,E01000340,419
1213,E01000341,535
1213,E01000342,742
1213,E01000343,505
1213,E01000344,514
1213,E01000345,282
1213,E01000346,388
1213,E01000347,414
1213,E01000348,328
1213,E01000349,448
1213,E01000350,390
1213,E01000351,466
1213,E01000352,391
1213,E01000353,445
1213,E01000354,678
1213,E01000355,533
1213,E01000356,473
1213,E01000357,330
1213,E01000358,459
1213,E01000359,459
1213,E01000360,406
1213,E01000361,512
1213,E01000362,452
1213,E01000363,433
1213,E01000364,453
1213,E01000365,579
1213,E01000366,332
1213,E01000367,473
1213,E01000368,458
1213,E01000369,612
1213,E01000370,457
1213,E01000371,548
1213,E01000372,1003
1213,E01000373,269
1213,E01000374,424
1213,E01000375,570
1213,E01000376,410
1213,E01000377,494
1213,E01000378,726
1213,E01000379,535
1213,E01000380,441
1213,E01000381,771
1213,E01000382,453
1213,E01000383,637
1213,E01000384,505
1213,E01000385,515
1213,E01000386,800
1213,E01000387,531
1213,E01000388,832
1213,E01000389,433
1213,E01000390,537
1213,E01000391,413
1213,E01000392,456
1213,E01000393,539
1213,E01000394,391
1213,E01000395,407
1213,E01000396,253
1213,E01000397,525
1213,E01000398,420
1213,E01000399,598
1213,E01000400,379
1213,E01000401,713
1213,E01000402,618
1213,E01000403,630
1213,E01000404,551
1213,E01000405,444
1213,E01000406,815
1213,E01000407,516
1213,E01000408,386
1213,E01000409,417
1213,E01000410,367
1213,E01000411,345
1213,E01000412,421
1213,E01000413,441
1213,E01000414,501
1213,E01000415,362
1213,E01000416,531
1213,E01000417,508
1213,E01000418,542
1213,E01000419,462
1213,E01000420,480
1213,E01000421,610
1213,E01000422,364
1213,E01000423,365
1213,E01000424,713
1213,E01000425,584
1213,E01000426,365
1213,E01000427,917
1213,E01000428,802
1213,E01000429,394
1213,E01000430,444
1213,E01000431,503
1213,E01000432,539
1213,E01000433,510
1213,E01000434,483
1213,E01000435,600
1213,E01000436,481
1213,E01000437,492
1213,E01000438,411
1213,E01000439,377
1213,E01000440,359
1213,E01000441,517
1213,E01000442,599
1213,E01000443,680
1213,E01000444,392
1213,E01000445,626
1213,E01000446,478
1213,E01000447,376
1213,E01000448,364
1213,E01000449,567
1213,E01000450,652
1213,E01000451,402
1213,E01000452,291
1213,E01000453,357
1213,E01000454,648
1213,E01000455,312
1213,E01000456,468
1213,E01000457,705
1213,E01000458,497
1213,E01000459,492
1213,E01000460,360
1213,E01000461,323
1213,E01000462,539
1213,E01000463,426
1213,E01000464,369
1213,E01000465,393
1213,E01000466,331
1213,E01000467,382
1213,E01000468,681
1213,E01000469,429
1213,E01000470,374
1213,E01000471,405
1213,E01000472,312
1213,E01000473,623
1213,E01000474,444
1213,E01000475,502
1213,E01000476,465
1213,E01000477,430
1213,E01000478,369
1213,E01000479,503
1213,E01000480,438
1213,E01000481,398
1213,E01000482,830
1213,E01000483,524
1213,E01000484,450
1213,E01000485,597
1213,E01000486,561
1213,E01000487,504
1213,E01000488,385
1213,E01000489,466
1213,E01000490,332
1213,E01000491,537
1213,E01000492,368
1213,E01000493,471
1213,E01000494,423
1213,E01000495,477
1213,E01000496,337
1213,E01000497,465
1213,E01000498,376
1213,E01000499,459
1213,E01000500,353
1213,E01000501,572
1213,E01000502,382
1213,E01000503,535
1213,E01000504,520
1213,E01000505,587
1213,E01000506,382
1213,E01000507,416
1213,E01000508,617
1213,E01000509,361
1213,E01000510,437
1213,E01000511,383
1213,E01000512,324
1213,E01000513,455
1213,E01000514,321
1213,E01000515,415
1213,E01000516,435
1213,E01000517,404
1213,E01000518,459
1213,E01000519,501
1213,E01000520,389
1213,E01000521,630
1213,E01000522,492
1213,E01000523,603
1213,E01000524,582
1213,E01000525,533
1213,E01000526,717
1213,E01000527,522
1213,E01000528,388
1213,E01000529,818
1213,E01000530,430
1213,E01000531,531
1213,E01000532,356
1213,E01000533,643
1213,E01000534,423
1213,E01000535,446
1213,E01000536,359
1213,E01000537,295
1213,E01000538,336
1213,E01000539,452
1213,E01000540,409
1213,E01000541,358
1213,E01000542,408
1213,E01000543,369
1213,E01000544,405
1213,E01000545,391
1213,E01000546,350
1213,E01000547,481
1213,E01000548,481
1213,E01000549,383
1213,E01000550,540
1213,E01000551,605
1213,E01000552,538
1213,E01000553,774
1213,E01000554,413
1213,E01000555,326
1213,E01000556,348
1213,E01000557,349
1213,E01000558,657
1213,E01000559,307
1213,E01000560,432
1213,E01000561,460
1213,E01000562,393
1213,E01000563,459
1213,E01000564,310
1213,E01000565,432
1213,E01000566,340
1213,E01000567,506
1213,E01000568,324
1213,E01000569,407
1213,E01000570,406
1213,E01000571,449
1213,E01000572,356
1213,E01000573,351
1213,E01000574,368
1213,E01000575,396
1213,E01000576,347
1213,E01000577,566
1213,E01000578,686
1213,E01000579,647
1213,E01000580,490
1213,E01000581,308
1213,E01000582,417
1213,E01000583,513
1213,E01000584,437
1213,E01000585,400
1213,E01000586,536
1213,E01000587,668
1213,E01000588,673
1213,E01000589,619
1213,E01000590,490
1213,E01000591,551
1213,E01000592,430
1213,E01000593,584
1213,E01000594,406
1213,E01000595,534
1213,E01000596,613
1213,E01000597,417
1213,E01000598,268
1213,E01000599,387
1213,E01000600,454
1213,E01000601,455
1213,E01000602,464
1213,E01000603,402
1213,E01000604,439
1213,E01000605,400
1213,E01000606,404
1213,E01000607,461
1213,E01000608,586
1213,E01000609,508
1213,E01000610,562
1213,E01000611,296
1213,E01000612,414
1213,E01000613,376
1213,E01000614,727
1213,E01000615,368
1213,E01000616,477
1213,E01000617,455
1213,E01000618,687
1213,E01000619,504
1213,E01000620,435
1213,E01000621,566
1213,E01000622,420
1213,E01000623,406
1213,E01000624,475
1213,E01000625,420
1213,E01000626,524
1213,E01000627,496
1213,E01000628,520
1213,E01000629,498
1213,E01000630,600
1213,E01000631,421
1213,E01000632,779
1213,E01000633,425
1213,E01000634,507
1213,E01000635,561
1213,E01000636,440
1213,E01000637,351
1213,E01000638,440
1213,E01000639,324
1213,E01000640,503
1213,E01000641,523
1213,E01000642,606
1213,E01000643,774
1213,E01000644,397
1213,E01000645,331
1213,E01000646,428
1213,E01000647,366
1213,E01000648,373
1213,E01000649,671
1213,E01000650,558
1213,E01000651,525
1213,E01000652,591
1213,E01000653,471
1213,E01000654,319
1213,E01000655,368
1213,E01000656,456
1213,E01000657,418
1213,E01000658,479
1213,E01000659,337
1213,E01000660,568
1213,E01000661,730
1213,E01000662,578
1213,E01000663,439
1213,E01000664,417
1213,E01000665,607
1213,E01000666,553
1213,E01000667,463
1213,E01000668,524
1213,E01000669,403
1213,E01000670,404
1213,E01000671,513
1213,E01000672,402
1213,E01000673,431
1213,E01000674,518
1213,E01000675,492
1213,E01000676,503
1213,E01000677,433
1213,E01000678,403
1213,E01000679,574
1213,E01000680,485
1213,E01000681,403
1213,E01000682,427
1213,E01000683,455
1213,E01000684,518
1213,E01000685,480
1213,E01000686,542
1213,E01000687,465
1213,E01000688,369
1213,E01000689,389
1213,E01000690,352
1213,E01000691,395
1213,E01000692,320
1213,E01000693,495
1213,E01000694,547
1213,E01000695,353
1213,E01000696,496
1213,E01000697,507
1213,E01000698,360
1213,E01000699,360
1213,E01000700,399
1213,E01000701,311
1213,E01000702,485
1213,E01000703,393
1213,E01000704,409
1213,E01000705,349
1213,E01000706,356
1213,E01000707,369
1213,E01000708,436
1213,E01000709,480
1213,E01000710,523
1213,E01000711,609
1213,E01000712,381
1213,E01000713,374
1213,E01000714,455
1213,E01000715,585
1213,E01000716,489
1213,E01000717,426
1213,E01000718,668
1213,E01000719,588
1213,E01000720,495
1213,E01000721,606
1213,E01000722,542
1213,E01000723,423
1213,E01000724,478
1213,E01000725,650
1213,E01000726,329
1213,E01000727,445
1213,E01000728,516
1213,E01000729,793
1213,E01000730,439
1213,E01000731,545
1213,E01000732,393
1213,E01000733,562
1213,E01000734,302
1213,E01000735,546
1213,E01000736,481
1213,E01000737,624
1213,E01000738,766
1213,E01000739,518
1213,E01000740,509
1213,E01000741,591
1213,E01000742,490
1213,E01000743,670
1213,E01000744,497
1213,E01000745,376
1213,E01000746,499
1213,E01000747,585
1213,E01000748,477
1213,E01000749,800
1213,E01000750,516
1213,E01000751,765
1213,E01000752,540
1213,E01000753,520
1213,E01000754,505
1213,E01000755,438
1213,E01000756,405
1213,E01000757,382
1213,E01000758,452
1213,E01000759,426
1213,E01000760,447
1213,E01000761,333
1213,E01000762,528
1213,E01000763,356
1213,E01000764,478
1213,E01000765,448
1213,E01000766,428
1213,E01000767,372
1213,E01000768,401
1213,E01000769,400
1213,E01000770,397
1213,E01000771,421
1213,E01000772,420
1213,E01000773,489
1213,E01000774,539
1213,E01000775,574
1213,E01000776,468
1213,E01000777,452
1213,E01000778,503
1213,E01000779,472
1213,E01000780,394
1213,E01000781,543
1213,E01000782,689
1213,E01000783,405
1213,E01000784,383
1213,E01000785,429
1213,E01000786,552
1213,E01000787,496
1213,E01000788,505
1213,E01000789,526
1213,E01000790,518
1213,E01000791,637
1213,E01000792,653
1213,E01000793,627
1213,E01000794,504
1213,E01000795,453
1213,E01000796,435
1213,E01000797,518
1213,E01000798,425
1213,E01000799,537
1213,E01000800,436
1213,E01000801,615
1213,E01000802,524
1213,E01000803,440
1213,E01000804,531
1213,E01000805,428
1213,E01000806,452
1213,E01000807,382
1213,E01000808,455
1213,E01000809,389
1213,E01000810,442
1213,E01000811,355
1213,E01000812,405
1213,E01000813,488
1213,E01000814,316
1213,E01000815,462
1213,E01000816,431
1213,E01000817,427
1213,E01000818,434
1213,E01000819,535
1213,E01000820,403
1213,E01000821,454
1213,E01000822,405
1213,E01000823,374
1213,E01000824,406
1213,E01000825,481
1213,E01000826,604
1213,E01000827,478
1213,E01000828,468
1213,E01000829,371
1213,E01000830,317
1213,E01000831,561
1213,E01000832,518
1213,E01000833,267
1213,E01000834,274
1213,E01000835,387
1213,E01000836,303
1213,E01000837,457
1213,E01000838,629
1213,E01000839,362
1213,E01000840,596
1213,E01000841,369
1213,E01000842,274
1213,E01000843,521
1213,E01000844,241
1213,E01000845,279
1213,E01000846,399
1213,E01000847,417
1213,E01000848,508
1213,E01000849,353
1213,E01000850,295
1213,E01000851,251
1213,E01000852,313
1213,E01000853,612
1213,E01000854,755
1213,E01000855,323
1213,E01000856,596
1213,E01000857,527
1213,E01000858,679
1213,E01000859,446
1213,E01000860,438
1213,E01000861,405
1213,E01000862,414
1213,E01000863,528
1213,E01000864,492
1213,E01000865,459
1213,E01000866,560
1213,E01000867,497
1213,E01000868,570
1213,E01000869,569
1213,E01000870,594
1213,E01000871,359
1213,E01000872,443
1213,E01000873,314
1213,E01000874,267
1213,E01000875,442
1213,E01000876,462
1213,E01000877,254
1213,E01000878,286
1213,E01000879,252
1213,E01000880,396
1213,E01000881,317
1213,E01000882,437
1213,E01000883,216
1213,E01000884,336
1213,E01000885,441
1213,E01000886,373
1213,E01000887,307
1213,E01000888,364
1213,E01000889,562
1213,E01000890,751
1213,E01000891,612
1213,E01000892,419
1213,E01000893,326
1213,E01000894,255
1213,E01000895,557
1213,E01000896,307
1213,E01000897,295
1213,E01000898,843
1213,E01000899,224
1213,E01000900,609
1213,E01000901,582
1213,E01000902,453
1213,E01000903,656
1213,E01000904,658
1213,E01000905,954
1213,E01000906,350
1213,E01000907,433
1213,E01000908,443
1213,E01000909,519
1213,E01000910,356
1213,E01000911,579
1213,E01000912,675
1213,E01000913,451
1213,E01000914,369
1213,E01000915,409
1213,E01000916,350
1213,E01000917,777
1213,E01000918,616
1213,E01000919,508
1213,E01000920,677
1213,E01000921,820
1213,E01000922,583
1213,E01000923,484
1213,E01000924,460
1213,E01000925,622
1213,E01000926,466
1213,E01000927,418
1213,E01000928,517
1213,E01000929,589
1213,E01000930,739
1213,E01000931,583
1213,E01000932,556
1213,E01000933,607
1213,E01000934,601
1213,E01000935,400
1213,E01000936,286
1213,E01000937,326
1213,E01000938,485
1213,E01000939,408
1213,E01000940,217
1213,E01000941,410
1213,E01000942,191
1213,E01000943,282
1213,E01000944,717
1213,E01000945,658
1213,E01000946,526
1213,E01000947,563
1213,E01000948,524
1213,E01000949,639
1213,E01000950,389
1213,E01000951,407
1213,E01000952,495
1213,E01000953,565
1213,E01000954,787
1213,E01000955,663
1213,E01000956,706
1213,E01000957,497
1213,E01000958,546
1213,E01000959,672
1213,E01000960,423
1213,E01000961,679
1213,E01000962,414
1213,E01000963,284
1213,E01000964,461
1213,E01000965,321
1213,E01000966,242
1213,E01000967,383
1213,E01000968,262
1213,E01000969,321
1213,E01000970,287
1213,E01000971,315
1213,E01000972,617
1213,E01000973,425
1213,E01000974,376
1213,E01000975,458
1213,E01000976,436
1213,E01000977,544
1213,E01000978,491
1213,E01000979,441
1213,E01000980,424
1213,E01000981,374
1213,E01000982,472
1213,E01000983,450
1213,E01000984,602
1213,E01000985,437
1213,E01000986,461
1213,E01000987,416
1213,E01000988,561
1213,E01000989,480
1213,E01000990,447
1213,E01000991,570
1213,E01000992,516
1213,E01000993,430
1213,E01000994,386
1213,E01000995,551
1213,E01000996,346
1213,E01000997,409
1213,E01000998,418
1213,E01000999,350
1213,E01001000,614
1213,E01001001,336
1213,E01001002,330
1213,E01001003,432
1213,E01001004,601
1213,E01001005,380
1213,E01001006,360
1213,E01001007,436
1213,E01001008,473
1213,E01001009,487
1213,E01001010,502
1213,E01001011,514
1213,E01001012,515
1213,E01001013,782
1213,E01001014,757
1213,E01001015,415
1213,E01001016,448
1213,E01001017,565
1213,E01001018,553
1213,E01001019,394
1213,E01001020,517
1213,E01001021,438
1213,E01001022,440
1213,E01001023,467
1213,E01001024,351
1213,E01001025,309
1213,E01001026,645
1213,E01001027,433
1213,E01001028,426
1213,E01001029,427
1213,E01001030,315
1213,E01001031,345
1213,E01001032,405
1213,E01001033,425
1213,E01001034,311
1213,E01001035,451
1213,E01001036,349
1213,E01001037,401
1213,E01001038,564
1213,E01001039,365
1213,E01001040,392
1213,E01001041,464
1213,E01001042,487
1213,E01001043,685
1213,E01001044,584
1213,E01001045,510
1213,E01001046,425
1213,E01001047,479
1213,E01001048,521
1213,E01001049,344
1213,E01001050,686
1213,E01001051,532
1213,E01001052,384
1213,E01001053,505
1213,E01001054,484
1213,E01001055,566
1213,E01001056,534
1213,E01001057,471
1213,E01001058,371
1213,E01001059,467
1213,E01001060,364
1213,E01001061,417
1213,E01001062,518
1213,E01001063,388
1213,E01001064,461
1213,E01001065,410
1213,E01001066,408
1213,E01001067,446
1213,E01001068,459
1213,E01001069,405
1213,E01001070,491
1213,E01001071,431
1213,E01001072,413
1213,E01001073,344
1213,E01001074,520
1213,E01001075,455
1213,E01001076,444
1213,E01001077,619
1213,E01001078,537
1213,E01001079,585
1213,E01001080,596
1213,E01001081,542
1213,E01001082,481
1213,E01001083,512
1213,E01001084,561
1213,E01001085,450
1213,E01001086,563
1213,E01001087,621
1213,E01001088,452
1213,E01001089,665
1213,E01001090,598
1213,E01001091,603
1213,E01001092,507
1213,E01001093,549
1213,E01001094,431
1213,E01001095,300
1213,E01001096,337
1213,E01001097,760
1213,E01001098,415
1213,E01001099,362
1213,E01001100,369
1213,E01001101,348
1213,E01001102,461
1213,E01001103,431
1213,E01001104,442
1213,E01001105,440
1213,E01001106,413
1213,E01001107,410
1213,E01001108,507
1213,E01001109,656
1213,E01001110,510
1213,E01001111,451
1213,E01001112,640
1213,E01001113,423
1213,E01001114,408
1213,E01001115,645
1213,E01001116,476
1213,E01001117,760
1213,E01001118,711
1213,E01001119,366
1213,E01001120,366
1213,E01001121,474
1213,E01001122,339
1213,E01001123,452
1213,E01001124,493
1213,E01001125,427
1213,E01001126,339
1213,E01001127,422
1213,E01001128,427
1213,E01001129,385
1213,E01001130,394
1213,E01001131,508
1213,E01001132,545
1213,E01001133,452
1213,E01001134,392
1213,E01001135,518
1213,E01001136,626
1213,E01001137,488
1213,E01001138,412
1213,E01001139,405
1213,E01001140,431
1213,E01001141,293
1213,E01001142,520
1213,E01001143,588
1213,E01001144,459
1213,E01001145,443
1213,E01001146,426
1213,E01001147,407
1213,E01001148,454
1213,E01001149,366
1213,E01001150,482
1213,E01001151,531
1213,E01001152,512
1213,E01001153,347
1213,E01001154,524
1213,E01001155,583
1213,E01001156,666
1213,E01001157,590
1213,E01001158,340
1213,E01001159,524
1213,E01001160,513
1213,E01001161,599
1213,E01001162,487
1213,E01001163,643
1213,E01001164,495
1213,E01001165,389
1213,E01001166,502
1213,E01001167,552
1213,E01001168,786
1213,E01001169,546
1213,E01001170,735
1213,E01001171,489
1213,E01001172,515
1213,E01001173,804
1213,E01001174,502
1213,E01001175,467
1213,E01001176,491
1213,E01001177,549
1213,E01001178,643
1213,E01001179,507
1213,E01001180,380
1213,E01001181,588
1213,E01001182,368
1213,E01001183,494
1213,E01001184,387
1213,E01001185,444
1213,E01001186,589
1213,E01001187,437
1213,E01001188,474
1213,E01001189,254
1213,E01001190,390
1213,E01001191,532
1213,E01001192,472
1213,E01001193,469
1213,E01001194,438
1213,E01001195,363
1213,E01001196,608
1213,E01001197,468
1213,E01001198,311
1213,E01001199,362
1213,E01001200,351
1213,E01001201,458
1213,E01001202,565
1213,E01001203,383
1213,E01001204,346
1213,E01001205,376
1213,E01001206,422
1213,E01001207,368
1213,E01001208,361
1213,E01001209,378
1213,E01001210,448
1213,E01001211,424
1213,E01001212,453
1213,E01001213,427
1213,E01001214,473
1213,E01001215,521
1213,E01001216,422
1213,E01001217,386
1213,E01001218,767
1213,E01001219,544
1213,E01001220,442
1213,E01001221,414
1213,E01001222,504
1213,E01001223,363
1213,E01001224,332
1213,E01001225,540
1213,E01001226,444
1213,E01001227,296
1213,E01001228,482
1213,E01001229,419
1213,E01001230,359
1213,E01001231,376
1213,E01001232,358
1213,E01001233,405
1213,E01001234,344
1213,E01001235,297
1213,E01001236,387
1213,E01001237,384
1213,E01001238,621
1213,E01001239,381
1213,E01001240,389
1213,E01001241,341
1213,E01001242,426
1213,E01001243,452
1213,E01001244,559
1213,E01001245,492
1213,E01001246,413
1213,E01001247,575
1213,E01001248,411
1213,E01001249,686
1213,E01001250,536
1213,E01001251,465
1213,E01001252,529
1213,E01001253,416
1213,E01001254,488
1213,E01001255,352
1213,E01001256,942
1213,E01001257,478
1213,E01001258,520
1213,E01001259,353
1213,E01001260,539
1213,E01001261,559
1213,E01001262,521
1213,E01001263,521
1213,E01001264,486
1213,E01001265,423
1213,E01001266,510
1213,E01001267,527
1213,E01001268,627
1213,E01001269,506
1213,E01001270,410
1213,E01001271,460
1213,E01001272,495
1213,E01001273,364
1213,E01001274,328
1213,E01001275,348
1213,E01001276,371
1213,E01001277,437
1213,E01001278,381
1213,E01001279,376
1213,E01001280,348
1213,E01001281,389
1213,E01001282,530
1213,E01001283,592
1213,E01001284,500
1213,E01001285,453
1213,E01001286,495
1213,E01001287,514
1213,E01001288,358
1213,E01001289,365
1213,E01001290,463
1213,E01001291,475
1213,E01001292,462
1213,E01001293,466
1213,E01001294,628
1213,E01001295,518
1213,E01001296,456
1213,E01001297,483
1213,E01001298,660
1213,E01001299,474
1213,E01001300,322
1213,E01001301,431
1213,E01001302,400
1213,E01001303,323
1213,E01001304,340
1213,E01001305,361
1213,E01001306,318
1213,E01001307,406
1213,E01001308,488
1213,E01001309,440
1213,E01001310,425
1213,E01001311,577
1213,E01001312,444
1213,E01001313,450
1213,E01001314,358
1213,E01001315,283
1213,E01001316,410
1213,E01001317,426
1213,E01001318,652
1213,E01001319,357
1213,E01001320,381
1213,E01001321,763
1213,E01001322,449
1213,E01001323,453
1213,E01001324,395
1213,E01001325,479
1213,E01001326,538
1213,E01001327,527
1213,E01001328,460
1213,E01001329,465
1213,E01001330,610
1213,E01001331,396
1213,E01001332,364
1213,E01001333,541
1213,E01001334,431
1213,E01001335,609
1213,E01001336,543
1213,E01001337,362
1213,E01001338,668
1213,E01001339,485
1213,E01001340,503
1213,E01001341,464
1213,E01001342,375
1213,E01001343,336
1213,E01001344,545
1213,E01001345,416
1213,E01001346,423
1213,E01001347,391
1213,E01001348,387
1213,E01001349,470
1213,E01001350,425
1213,E01001351,538
1213,E01001352,326
1213,E01001353,378
1213,E01001354,534
1213,E01001355,466
1213,E01001356,562
1213,E01001357,409
1213,E01001358,439
1213,E01001359,634
1213,E01001360,569
1213,E01001361,568
1213,E01001362,623
1213,E01001363,477
1213,E01001364,479
1213,E01001365,737
1213,E01001366,502
1213,E01001367,577
1213,E01001368,571
1213,E01001369,602
1213,E01001370,613
1213,E01001371,662
1213,E01001372,485
1213,E01001373,536
1213,E01001374,419
1213,E01001375,426
1213,E01001376,453
1213,E01001377,364
1213,E01001378,284
1213,E01001379,344
1213,E01001380,408
1213,E01001381,458
1213,E01001382,373
1213,E01001383,471
1213,E01001384,411
1213,E01001385,335
1213,E01001386,392
1213,E01001387,299
1213,E01001388,480
1213,E01001389,564
1213,E01001390,497
1213,E01001391,631
1213,E01001392,373
1213,E01001393,490
1213,E01001394,755
1213,E01001395,447
